"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
1.9500000000e+00,1.9500000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.2891212340e+00,-1.8725559410e-18,0.0000000000e+00,0.0000000000e+00,-1.5038871700e-18,1.0000000000e+00,1.0000000000e+00,1.7371236060e-17,0.0000000000e+00,0.0000000000e+00,-1.3995762120e-17
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.2669993190e+00,-1.6092979340e-18,0.0000000000e+00,0.0000000000e+00,-1.6024512580e-18,1.0000000000e+00,1.0000000000e+00,1.7192001940e-17,0.0000000000e+00,0.0000000000e+00,-1.3985849460e-17
2.0500000000e+00,2.0500000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.2448762670e+00,-1.3813021400e-18,0.0000000000e+00,0.0000000000e+00,-1.6868719470e-18,1.0000000000e+00,1.0000000000e+00,1.7035500290e-17,0.0000000000e+00,0.0000000000e+00,-1.3967438430e-17
2.1000000000e+00,2.1000000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.2227520630e+00,-1.1840891930e-18,0.0000000000e+00,0.0000000000e+00,-1.7603590860e-18,1.0000000000e+00,1.0000000000e+00,1.6907726140e-17,0.0000000000e+00,0.0000000000e+00,-1.3962408570e-17
2.1500000000e+00,2.1500000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.2006266940e+00,-1.0137163550e-18,0.0000000000e+00,0.0000000000e+00,-1.8243750580e-18,1.0000000000e+00,1.0000000000e+00,1.6799849930e-17,0.0000000000e+00,0.0000000000e+00,-1.3962481070e-17
2.1750000000e+00,2.1750000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.1895635690e+00,-9.3749465710e-19,0.0000000000e+00,0.0000000000e+00,-1.8570368710e-18,1.0000000000e+00,1.0000000000e+00,1.6751081430e-17,0.0000000000e+00,0.0000000000e+00,-1.3962299240e-17
2.2000000000e+00,2.2000000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.1785001470e+00,-8.6671730610e-19,0.0000000000e+00,0.0000000000e+00,-1.8834860140e-18,1.0000000000e+00,1.0000000000e+00,1.6707267240e-17,0.0000000000e+00,0.0000000000e+00,-1.3959875960e-17
2.2500000000e+00,2.2500000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.1563724060e+00,-7.4004820490e-19,0.0000000000e+00,0.0000000000e+00,-1.9340706050e-18,1.0000000000e+00,1.0000000000e+00,1.6628155820e-17,0.0000000000e+00,0.0000000000e+00,-1.3955931280e-17
2.3000000000e+00,2.3000000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.1342434570e+00,-6.3103942480e-19,0.0000000000e+00,0.0000000000e+00,-1.9808268440e-18,1.0000000000e+00,1.0000000000e+00,1.6567941900e-17,0.0000000000e+00,0.0000000000e+00,-1.3955938370e-17
2.3500000000e+00,2.3500000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.1121132880e+00,-5.3735241030e-19,0.0000000000e+00,0.0000000000e+00,-2.0200491330e-18,1.0000000000e+00,1.0000000000e+00,1.6515342710e-17,0.0000000000e+00,0.0000000000e+00,-1.3955944640e-17
2.4000000000e+00,2.4000000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.0899818820e+00,-4.5694115970e-19,0.0000000000e+00,0.0000000000e+00,-2.0556201840e-18,1.0000000000e+00,1.0000000000e+00,1.6473723980e-17,0.0000000000e+00,0.0000000000e+00,-1.3949569940e-17
2.4500000000e+00,2.4500000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.0678492250e+00,-3.8801787550e-19,0.0000000000e+00,0.0000000000e+00,-3.1676063860e-18,1.0000000000e+00,1.0000000000e+00,1.4466892230e-17,0.0000000000e+00,0.0000000000e+00,-1.6792034940e-17
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.0457153030e+00,-3.2902236930e-19,0.0000000000e+00,0.0000000000e+00,-2.1176079840e-18,1.0000000000e+00,1.0000000000e+00,1.6411684620e-17,0.0000000000e+00,0.0000000000e+00,-1.3949548470e-17
2.5500000000e+00,2.5500000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.0235798330e+00,-2.7859427960e-19,0.0000000000e+00,0.0000000000e+00,-2.1438476630e-18,1.0000000000e+00,1.0000000000e+00,1.6269110910e-17,0.0000000000e+00,0.0000000000e+00,-1.3846564970e-17
2.6000000000e+00,2.6000000000e+00,0.0000000000e+00,-6.7631420090e-16,-6.0014436040e+00,-2.3555169820e-19,0.0000000000e+00,0.0000000000e+00,-2.1705160670e-18,1.0000000000e+00,1.0000000000e+00,1.6379324210e-17,0.0000000000e+00,0.0000000000e+00,-1.3972618600e-17
2.6500000000e+00,2.6500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.9793057980e+00,-1.9886407900e-19,0.0000000000e+00,0.0000000000e+00,-2.1891394890e-18,1.0000000000e+00,1.0000000000e+00,1.6367480310e-17,0.0000000000e+00,0.0000000000e+00,-1.3976294130e-17
2.7000000000e+00,2.7000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.9571666670e+00,-1.6763883740e-19,0.0000000000e+00,0.0000000000e+00,-2.2088057750e-18,1.0000000000e+00,1.0000000000e+00,1.6363603430e-17,0.0000000000e+00,0.0000000000e+00,-1.3986069900e-17
2.7500000000e+00,2.7500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.9350261960e+00,-1.4110169450e-19,0.0000000000e+00,0.0000000000e+00,-2.2264424810e-18,1.0000000000e+00,1.0000000000e+00,1.6359644050e-17,0.0000000000e+00,0.0000000000e+00,-1.3996001510e-17
2.8000000000e+00,2.8000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.9128843710e+00,-1.1858234780e-19,0.0000000000e+00,0.0000000000e+00,-2.2458020460e-18,1.0000000000e+00,1.0000000000e+00,1.6362105890e-17,0.0000000000e+00,0.0000000000e+00,-1.3995739080e-17
2.8500000000e+00,2.8500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.8907411750e+00,-9.9501322730e-20,0.0000000000e+00,0.0000000000e+00,-2.2629666930e-18,1.0000000000e+00,1.0000000000e+00,1.6367361030e-17,0.0000000000e+00,0.0000000000e+00,-1.4002137360e-17
2.9000000000e+00,2.9000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.8685965950e+00,-8.3358377720e-20,0.0000000000e+00,0.0000000000e+00,-2.2767905330e-18,1.0000000000e+00,1.0000000000e+00,1.6373440570e-17,0.0000000000e+00,0.0000000000e+00,-1.4013904270e-17
2.9500000000e+00,2.9500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.8464506150e+00,-6.9722293650e-20,0.0000000000e+00,0.0000000000e+00,-2.2906452350e-18,1.0000000000e+00,1.0000000000e+00,1.6380918880e-17,0.0000000000e+00,0.0000000000e+00,-1.4018855160e-17
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.8243032190e+00,-5.8221894230e-20,0.0000000000e+00,0.0000000000e+00,-2.3080133720e-18,1.0000000000e+00,1.0000000000e+00,1.6389776180e-17,0.0000000000e+00,0.0000000000e+00,-1.4025300840e-17
3.0500000000e+00,3.0500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.8021543920e+00,-4.8538159940e-20,0.0000000000e+00,0.0000000000e+00,-2.3233390730e-18,1.0000000000e+00,1.0000000000e+00,1.6402412660e-17,0.0000000000e+00,0.0000000000e+00,-1.4031868640e-17
3.1000000000e+00,3.1000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.7800041190e+00,-4.0397312000e-20,0.0000000000e+00,0.0000000000e+00,-2.3375379140e-18,1.0000000000e+00,1.0000000000e+00,1.6413945990e-17,0.0000000000e+00,0.0000000000e+00,-1.4037130400e-17
3.1500000000e+00,3.1500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.7578523830e+00,-3.3564755610e-20,0.0000000000e+00,0.0000000000e+00,-2.3524226720e-18,1.0000000000e+00,1.0000000000e+00,1.6432424020e-17,0.0000000000e+00,0.0000000000e+00,-1.4597290840e-17
3.2000000000e+00,3.2000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.7356991700e+00,-2.7839783380e-20,0.0000000000e+00,0.0000000000e+00,-2.3646808930e-18,1.0000000000e+00,1.0000000000e+00,1.6441571650e-17,0.0000000000e+00,0.0000000000e+00,-1.4055154470e-17
3.2500000000e+00,3.2500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.7135444630e+00,-2.3050950320e-20,0.0000000000e+00,0.0000000000e+00,-2.3773667130e-18,1.0000000000e+00,1.0000000000e+00,1.6460079970e-17,0.0000000000e+00,0.0000000000e+00,-1.4060141600e-17
3.3000000000e+00,3.3000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.6913882460e+00,-1.9052041110e-20,0.0000000000e+00,0.0000000000e+00,-2.3886296810e-18,1.0000000000e+00,1.0000000000e+00,1.6476913080e-17,0.0000000000e+00,0.0000000000e+00,-1.4065055180e-17
3.3500000000e+00,3.3500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.6692305020e+00,-1.5718559290e-20,0.0000000000e+00,0.0000000000e+00,-2.4038294930e-18,1.0000000000e+00,1.0000000000e+00,1.6495164730e-17,0.0000000000e+00,0.0000000000e+00,-1.4078128690e-17
3.4000000000e+00,3.4000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.6470712150e+00,-1.2944675260e-20,0.0000000000e+00,0.0000000000e+00,-2.4174279280e-18,1.0000000000e+00,1.0000000000e+00,1.6514886880e-17,0.0000000000e+00,0.0000000000e+00,-1.4082985630e-17
3.4500000000e+00,3.4500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.6249103080e+00,-1.0640571790e-20,0.0000000000e+00,0.0000000000e+00,-2.4083879510e-18,1.0000000000e+00,1.0000000000e+00,1.4894875090e-18,0.0000000000e+00,0.0000000000e+00,-4.8149254130e-17
3.4750000000e+00,3.4750000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.6138293540e+00,-9.6404407230e-21,0.0000000000e+00,0.0000000000e+00,-2.4386718300e-18,1.0000000000e+00,1.0000000000e+00,1.6541689560e-17,0.0000000000e+00,0.0000000000e+00,-1.4101193890e-17
3.5000000000e+00,3.5000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.6027479430e+00,-8.7301767810e-21,0.0000000000e+00,0.0000000000e+00,-2.4403823650e-18,1.0000000000e+00,1.0000000000e+00,1.6551734220e-17,0.0000000000e+00,0.0000000000e+00,-1.4101227210e-17
3.5500000000e+00,3.5500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.5805839230e+00,-7.1491209040e-21,0.0000000000e+00,0.0000000000e+00,-2.4519721780e-18,1.0000000000e+00,1.0000000000e+00,1.6572191230e-17,0.0000000000e+00,0.0000000000e+00,-1.4111219560e-17
3.6000000000e+00,3.6000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.5584182890e+00,-5.8430785420e-21,0.0000000000e+00,0.0000000000e+00,-2.4658125660e-18,1.0000000000e+00,1.0000000000e+00,1.6587775610e-17,0.0000000000e+00,0.0000000000e+00,-1.4117694760e-17
3.6500000000e+00,3.6500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.5362510240e+00,-4.7662602810e-21,0.0000000000e+00,0.0000000000e+00,-2.4794164580e-18,1.0000000000e+00,1.0000000000e+00,1.6609747160e-17,0.0000000000e+00,0.0000000000e+00,-1.4078263030e-17
3.7000000000e+00,3.7000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.5140821070e+00,-3.8801449690e-21,0.0000000000e+00,0.0000000000e+00,-2.4911866090e-18,1.0000000000e+00,1.0000000000e+00,1.6633828480e-17,0.0000000000e+00,0.0000000000e+00,-1.4134784700e-17
3.7500000000e+00,3.7500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.4919115200e+00,-3.1523851470e-21,0.0000000000e+00,0.0000000000e+00,-2.5068286820e-18,1.0000000000e+00,1.0000000000e+00,1.6653883240e-17,0.0000000000e+00,0.0000000000e+00,-1.4143786290e-17
3.8000000000e+00,3.8000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.4697392430e+00,-2.5558679330e-21,0.0000000000e+00,0.0000000000e+00,-2.5191503980e-18,1.0000000000e+00,1.0000000000e+00,1.6676357170e-17,0.0000000000e+00,0.0000000000e+00,-1.4152341520e-17
3.8500000000e+00,3.8500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.4475652540e+00,-2.0679107010e-21,0.0000000000e+00,0.0000000000e+00,-2.5299684900e-18,1.0000000000e+00,1.0000000000e+00,1.6696992830e-17,0.0000000000e+00,0.0000000000e+00,-1.4157540730e-17
3.9000000000e+00,3.9000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.4253895330e+00,-1.6695734340e-21,0.0000000000e+00,0.0000000000e+00,-2.5456544910e-18,1.0000000000e+00,1.0000000000e+00,1.6720179490e-17,0.0000000000e+00,0.0000000000e+00,-1.4170489650e-17
3.9500000000e+00,3.9500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.4032120570e+00,-1.3450718890e-21,0.0000000000e+00,0.0000000000e+00,-2.5666156420e-18,1.0000000000e+00,1.0000000000e+00,1.6743482400e-17,0.0000000000e+00,0.0000000000e+00,-1.4180548440e-17
4.0000000000e+00,4.0000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.3810328050e+00,-1.0812777060e-21,0.0000000000e+00,0.0000000000e+00,-2.5774454570e-18,1.0000000000e+00,1.0000000000e+00,1.6768369880e-17,0.0000000000e+00,0.0000000000e+00,-1.4193679790e-17
4.0500000000e+00,4.0500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.3588517540e+00,-8.6729339070e-22,0.0000000000e+00,0.0000000000e+00,-2.5922410380e-18,1.0000000000e+00,1.0000000000e+00,1.6794690950e-17,0.0000000000e+00,0.0000000000e+00,-7.1761058280e-18
4.1000000000e+00,4.1000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.3366688790e+00,-6.9409162470e-22,0.0000000000e+00,0.0000000000e+00,-2.6055227480e-18,1.0000000000e+00,1.0000000000e+00,1.6814675360e-17,0.0000000000e+00,0.0000000000e+00,-1.4206754900e-17
4.1500000000e+00,4.1500000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.3144841570e+00,-5.5420976610e-22,0.0000000000e+00,0.0000000000e+00,-2.6232708270e-18,1.0000000000e+00,1.0000000000e+00,1.6507768080e-17,0.0000000000e+00,0.0000000000e+00,-1.3880147660e-17
4.2000000000e+00,4.2000000000e+00,0.0000000000e+00,-6.7631420090e-16,-5.2922975620e+00,-4.4149160040e-22,0.0000000000e+00,0.0000000000e+00,-2.6379653410e-18,1.0000000000e+00,1.0000000000e+00,1.6864977250e-17,0.0000000000e+00,0.0000000000e+00,-1.4221510650e-17
