"Transient time","Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
3.0167345377e-05,1.5000000000e+01,1.5000000000e+01,4.5623314140e-13,-1.4102210010e-17,6.9568475270e+00,1.6827370040e-17,0.0000000000e+00,0.0000000000e+00,-3.3481756230e-06,1.0000000000e+00,1.0000000000e+00,3.4005907950e-06,0.0000000000e+00,0.0000000000e+00,-5.2405003570e-08
3.0667345377e-05,1.5000000000e+01,1.5000000000e+01,4.5626145880e-13,-1.4336178990e-17,6.9545709640e+00,8.3205786070e-18,0.0000000000e+00,0.0000000000e+00,-3.3480507030e-06,1.0000000000e+00,1.0000000000e+00,3.4004597180e-06,0.0000000000e+00,0.0000000000e+00,-5.2398850720e-08
3.1267345377e-05,1.5000000000e+01,1.5000000000e+01,4.5627716700e-13,-1.4616950570e-17,6.9518389950e+00,9.9893114070e-18,0.0000000000e+00,0.0000000000e+00,-3.3479007400e-06,1.0000000000e+00,1.0000000000e+00,3.4003023620e-06,0.0000000000e+00,0.0000000000e+00,-5.2391464200e-08
3.1647345377e-05,1.5000000000e+01,1.5000000000e+01,4.5629510970e-13,-1.4794778810e-17,6.9501086820e+00,6.2918541320e-18,0.0000000000e+00,0.0000000000e+00,-3.3478057290e-06,1.0000000000e+00,1.0000000000e+00,3.4002026680e-06,0.0000000000e+00,0.0000000000e+00,-5.2386784560e-08
3.2103345377e-05,1.5000000000e+01,1.5000000000e+01,4.5630680640e-13,-1.5008177780e-17,6.9480322530e+00,7.5587594560e-18,0.0000000000e+00,0.0000000000e+00,-3.3476916810e-06,1.0000000000e+00,1.0000000000e+00,3.4000829990e-06,0.0000000000e+00,0.0000000000e+00,-5.2381167110e-08
3.2741745377e-05,1.5000000000e+01,1.5000000000e+01,4.5632136720e-13,-1.5306945080e-17,6.9451251580e+00,1.0600075700e-17,0.0000000000e+00,0.0000000000e+00,-3.3475319510e-06,1.0000000000e+00,1.0000000000e+00,3.3999153950e-06,0.0000000000e+00,0.0000000000e+00,-5.2373299530e-08
3.3763185377e-05,1.5000000000e+01,1.5000000000e+01,4.5634273820e-13,-1.5784992720e-17,6.9404735910e+00,1.6947889320e-17,0.0000000000e+00,0.0000000000e+00,-3.3472760040e-06,1.0000000000e+00,1.0000000000e+00,3.3996468680e-06,0.0000000000e+00,0.0000000000e+00,-5.2360729010e-08
3.5601777377e-05,1.5000000000e+01,1.5000000000e+01,4.5637910070e-13,-1.6645537140e-17,6.9321001370e+00,3.0424277230e-17,0.0000000000e+00,0.0000000000e+00,-3.3468142410e-06,1.0000000000e+00,1.0000000000e+00,3.3991625020e-06,0.0000000000e+00,0.0000000000e+00,-5.2338143560e-08
3.6998956659e-05,1.5000000000e+01,1.5000000000e+01,4.5643205650e-13,-1.7299551080e-17,6.9257362530e+00,2.3003068850e-17,0.0000000000e+00,0.0000000000e+00,-3.3464629210e-06,1.0000000000e+00,1.0000000000e+00,3.3987939860e-06,0.0000000000e+00,0.0000000000e+00,-5.2320959630e-08
3.8473754226e-05,1.5000000000e+01,1.5000000000e+01,4.5647487570e-13,-1.7989956360e-17,6.9190182080e+00,2.4184297920e-17,0.0000000000e+00,0.0000000000e+00,-3.3460916920e-06,1.0000000000e+00,1.0000000000e+00,3.3984045880e-06,0.0000000000e+00,0.0000000000e+00,-5.2302801080e-08
3.9473754226e-05,1.5000000000e+01,1.5000000000e+01,4.5651638850e-13,-1.8458131800e-17,6.9144625580e+00,1.6320975550e-17,0.0000000000e+00,0.0000000000e+00,-3.3458397540e-06,1.0000000000e+00,1.0000000000e+00,3.3981403140e-06,0.0000000000e+00,0.0000000000e+00,-5.2290478040e-08
3.9973754226e-05,1.5000000000e+01,1.5000000000e+01,4.5654409170e-13,-1.8692232670e-17,6.9121845950e+00,8.0967121820e-18,0.0000000000e+00,0.0000000000e+00,-3.3457137110e-06,1.0000000000e+00,1.0000000000e+00,3.3980081010e-06,0.0000000000e+00,0.0000000000e+00,-5.2284312690e-08
4.0573754226e-05,1.5000000000e+01,1.5000000000e+01,4.5655942310e-13,-1.8973162290e-17,6.9094509470e+00,9.7122855270e-18,0.0000000000e+00,0.0000000000e+00,-3.3455624020e-06,1.0000000000e+00,1.0000000000e+00,3.3978493840e-06,0.0000000000e+00,0.0000000000e+00,-5.2276911260e-08
4.1413754226e-05,1.5000000000e+01,1.5000000000e+01,4.5657854540e-13,-1.9366478490e-17,6.9056236820e+00,1.3590523410e-17,0.0000000000e+00,0.0000000000e+00,-3.3453504560e-06,1.0000000000e+00,1.0000000000e+00,3.3976270630e-06,0.0000000000e+00,0.0000000000e+00,-5.2266543730e-08
4.2757754226e-05,1.5000000000e+01,1.5000000000e+01,4.5660680050e-13,-1.9995818070e-17,6.8994996910e+00,2.1684109700e-17,0.0000000000e+00,0.0000000000e+00,-3.3450110680e-06,1.0000000000e+00,1.0000000000e+00,3.3972711780e-06,0.0000000000e+00,0.0000000000e+00,-5.2249934690e-08
4.3757754226e-05,1.5000000000e+01,1.5000000000e+01,4.5664482260e-13,-2.0464112720e-17,6.8949427710e+00,1.6035326670e-17,0.0000000000e+00,0.0000000000e+00,-3.3447583420e-06,1.0000000000e+00,1.0000000000e+00,3.3970059630e-06,0.0000000000e+00,0.0000000000e+00,-5.2237579210e-08
4.4257754226e-05,1.5000000000e+01,1.5000000000e+01,4.5667191850e-13,-2.0698272990e-17,6.8926641750e+00,7.9643705940e-18,0.0000000000e+00,0.0000000000e+00,-3.3446319040e-06,1.0000000000e+00,1.0000000000e+00,3.3968733350e-06,0.0000000000e+00,0.0000000000e+00,-5.2231394110e-08
4.4857754226e-05,1.5000000000e+01,1.5000000000e+01,4.5668703210e-13,-2.0979273750e-17,6.8899297690e+00,9.5499479990e-18,0.0000000000e+00,0.0000000000e+00,-3.3444801180e-06,1.0000000000e+00,1.0000000000e+00,3.3967141180e-06,0.0000000000e+00,0.0000000000e+00,-5.2223968940e-08
4.5277754226e-05,1.5000000000e+01,1.5000000000e+01,4.5670430930e-13,-2.1175980940e-17,6.8880156140e+00,6.6475415410e-18,0.0000000000e+00,0.0000000000e+00,-3.3443738280e-06,1.0000000000e+00,1.0000000000e+00,3.3966026240e-06,0.0000000000e+00,0.0000000000e+00,-5.2218769320e-08
4.5529754226e-05,1.5000000000e+01,1.5000000000e+01,4.5671735980e-13,-2.1294008010e-17,6.8868670930e+00,3.9512524970e-18,0.0000000000e+00,0.0000000000e+00,-3.3443100370e-06,1.0000000000e+00,1.0000000000e+00,3.3965357110e-06,0.0000000000e+00,0.0000000000e+00,-5.2215648760e-08
4.5832154226e-05,1.5000000000e+01,1.5000000000e+01,4.5672437170e-13,-2.1435642620e-17,6.8854888440e+00,4.7513767950e-18,0.0000000000e+00,0.0000000000e+00,-3.3442334730e-06,1.0000000000e+00,1.0000000000e+00,3.3964553990e-06,0.0000000000e+00,0.0000000000e+00,-5.2211903300e-08
4.6043834226e-05,1.5000000000e+01,1.5000000000e+01,4.5673426770e-13,-2.1534788540e-17,6.8845240510e+00,3.2983652180e-18,0.0000000000e+00,0.0000000000e+00,-3.3441798680e-06,1.0000000000e+00,1.0000000000e+00,3.3963991690e-06,0.0000000000e+00,0.0000000000e+00,-5.2209280980e-08
4.6297850226e-05,1.5000000000e+01,1.5000000000e+01,4.5673987740e-13,-2.1653765130e-17,6.8833662850e+00,3.9696594440e-18,0.0000000000e+00,0.0000000000e+00,-3.3441155320e-06,1.0000000000e+00,1.0000000000e+00,3.3963316830e-06,0.0000000000e+00,0.0000000000e+00,-5.2206133640e-08
4.6475661426e-05,1.5000000000e+01,1.5000000000e+01,4.5674874780e-13,-2.1737049930e-17,6.8825558360e+00,2.7521477340e-18,0.0000000000e+00,0.0000000000e+00,-3.3440704890e-06,1.0000000000e+00,1.0000000000e+00,3.3962844350e-06,0.0000000000e+00,0.0000000000e+00,-5.2203930150e-08
4.6689034866e-05,1.5000000000e+01,1.5000000000e+01,4.5675313400e-13,-2.1836992750e-17,6.8815832850e+00,3.3154832860e-18,0.0000000000e+00,0.0000000000e+00,-3.3440164290e-06,1.0000000000e+00,1.0000000000e+00,3.3962277290e-06,0.0000000000e+00,0.0000000000e+00,-5.2201285570e-08
4.6987757682e-05,1.5000000000e+01,1.5000000000e+01,4.5675844130e-13,-2.1976914520e-17,6.8802216950e+00,4.6677361940e-18,0.0000000000e+00,0.0000000000e+00,-3.3439407320e-06,1.0000000000e+00,1.0000000000e+00,3.3961483260e-06,0.0000000000e+00,0.0000000000e+00,-5.2197582450e-08
4.7465714188e-05,1.5000000000e+01,1.5000000000e+01,4.5676698550e-13,-2.2200793490e-17,6.8780431060e+00,7.5012539120e-18,0.0000000000e+00,0.0000000000e+00,-3.3438195830e-06,1.0000000000e+00,1.0000000000e+00,3.3960212450e-06,0.0000000000e+00,0.0000000000e+00,-5.2191655770e-08
4.7895875043e-05,1.5000000000e+01,1.5000000000e+01,4.5678089570e-13,-2.2402290070e-17,6.8760823170e+00,6.7288813110e-18,0.0000000000e+00,0.0000000000e+00,-3.3437105120e-06,1.0000000000e+00,1.0000000000e+00,3.3959068340e-06,0.0000000000e+00,0.0000000000e+00,-5.2186319940e-08
4.8412068069e-05,1.5000000000e+01,1.5000000000e+01,4.5679359790e-13,-2.2644092120e-17,6.8737293030e+00,8.0713488870e-18,0.0000000000e+00,0.0000000000e+00,-3.3435795810e-06,1.0000000000e+00,1.0000000000e+00,3.3957694940e-06,0.0000000000e+00,0.0000000000e+00,-5.2179914690e-08
4.9134738306e-05,1.5000000000e+01,1.5000000000e+01,4.5680941580e-13,-2.2982625530e-17,6.8704349710e+00,1.1294586210e-17,0.0000000000e+00,0.0000000000e+00,-3.3433961960e-06,1.0000000000e+00,1.0000000000e+00,3.3955771300e-06,0.0000000000e+00,0.0000000000e+00,-5.2170943210e-08
4.9423806400e-05,1.5000000000e+01,1.5000000000e+01,4.5682981060e-13,-2.3118044100e-17,6.8691171830e+00,4.4606452860e-18,0.0000000000e+00,0.0000000000e+00,-3.3433228140e-06,1.0000000000e+00,1.0000000000e+00,3.3955001550e-06,0.0000000000e+00,0.0000000000e+00,-5.2167353220e-08
4.9770688114e-05,1.5000000000e+01,1.5000000000e+01,4.5683455430e-13,-2.3280549140e-17,6.8675358130e+00,5.3592841720e-18,0.0000000000e+00,0.0000000000e+00,-3.3432347210e-06,1.0000000000e+00,1.0000000000e+00,3.3954077500e-06,0.0000000000e+00,0.0000000000e+00,-5.2163044380e-08
5.0256322513e-05,1.5000000000e+01,1.5000000000e+01,4.5684746890e-13,-2.3508060930e-17,6.8653218320e+00,7.5180423950e-18,0.0000000000e+00,0.0000000000e+00,-3.3431113860e-06,1.0000000000e+00,1.0000000000e+00,3.3952783760e-06,0.0000000000e+00,0.0000000000e+00,-5.2157009730e-08
