"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
7.0000000000e-01,7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,3.8169406390e-01,1.5400528500e-24,0.0000000000e+00,0.0000000000e+00,-4.6985440140e-07,1.0000000000e+00,1.0000000000e+00,4.7700389150e-07,0.0000000000e+00,0.0000000000e+00,-7.1464163420e-09
7.5000000000e-01,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00,4.1406249530e-01,5.3809885390e-25,0.0000000000e+00,0.0000000000e+00,-5.1134453600e-07,1.0000000000e+00,1.0000000000e+00,5.1873685180e-07,0.0000000000e+00,0.0000000000e+00,-7.3892235640e-09
8.0000000000e-01,8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,4.4643144830e-01,1.8205109980e-25,0.0000000000e+00,0.0000000000e+00,-5.5185650920e-07,1.0000000000e+00,1.0000000000e+00,5.5942777660e-07,0.0000000000e+00,0.0000000000e+00,-7.5681885610e-09
8.5000000000e-01,8.5000000000e-01,0.0000000000e+00,0.0000000000e+00,4.7877791030e-01,1.6370846940e-25,0.0000000000e+00,0.0000000000e+00,-5.9354261810e-07,1.0000000000e+00,1.0000000000e+00,6.0126334990e-07,0.0000000000e+00,0.0000000000e+00,-7.7176805910e-09
9.0000000000e-01,9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,5.1109302680e-01,7.2866704950e-25,0.0000000000e+00,0.0000000000e+00,-6.3702632260e-07,1.0000000000e+00,1.0000000000e+00,6.4487567210e-07,0.0000000000e+00,0.0000000000e+00,-7.8463358710e-09
9.5000000000e-01,9.5000000000e-01,0.0000000000e+00,0.0000000000e+00,5.4337620810e-01,3.7170321930e-24,0.0000000000e+00,0.0000000000e+00,-6.8201145980e-07,1.0000000000e+00,1.0000000000e+00,6.8996442280e-07,0.0000000000e+00,0.0000000000e+00,-7.9499976580e-09
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7562940490e-01,1.6840140130e-23,0.0000000000e+00,0.0000000000e+00,-7.2784377170e-07,1.0000000000e+00,1.0000000000e+00,7.3586799120e-07,0.0000000000e+00,0.0000000000e+00,-8.0213149790e-09
1.0500000000e+00,1.0500000000e+00,0.0000000000e+00,0.0000000000e+00,6.0785937250e-01,6.7854974000e-23,0.0000000000e+00,0.0000000000e+00,-7.7326983990e-07,1.0000000000e+00,1.0000000000e+00,7.8132078590e-07,0.0000000000e+00,0.0000000000e+00,-8.0481182060e-09
1.1000000000e+00,1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,6.4006148740e-01,2.4597034720e-22,0.0000000000e+00,0.0000000000e+00,-8.1796231520e-07,1.0000000000e+00,1.0000000000e+00,8.2599622190e-07,0.0000000000e+00,0.0000000000e+00,-8.0311697790e-09
1.1500000000e+00,1.1500000000e+00,0.0000000000e+00,0.0000000000e+00,6.7222437390e-01,8.1055819980e-22,0.0000000000e+00,0.0000000000e+00,-8.6195184840e-07,1.0000000000e+00,1.0000000000e+00,8.6993025050e-07,0.0000000000e+00,0.0000000000e+00,-7.9757668890e-09
1.2000000000e+00,1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0433072010e-01,2.4504253200e-21,0.0000000000e+00,0.0000000000e+00,-9.0543260000e-07,1.0000000000e+00,1.0000000000e+00,9.1332407420e-07,0.0000000000e+00,0.0000000000e+00,-7.8889481980e-09
1.2500000000e+00,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00,7.3635842040e-01,6.8492112930e-21,0.0000000000e+00,0.0000000000e+00,-9.4852932490e-07,1.0000000000e+00,1.0000000000e+00,9.5630875250e-07,0.0000000000e+00,0.0000000000e+00,-7.7770152090e-09
1.3000000000e+00,1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6827871270e-01,1.7818350000e-20,0.0000000000e+00,0.0000000000e+00,-9.9137467270e-07,1.0000000000e+00,1.0000000000e+00,9.9902347890e-07,0.0000000000e+00,0.0000000000e+00,-7.6465093140e-09
1.3500000000e+00,1.3500000000e+00,0.0000000000e+00,0.0000000000e+00,8.0005609870e-01,4.3387699610e-20,0.0000000000e+00,0.0000000000e+00,-1.0340579110e-06,1.0000000000e+00,1.0000000000e+00,1.0415638870e-06,0.0000000000e+00,0.0000000000e+00,-7.5037950250e-09
1.4000000000e+00,1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,8.3164989290e-01,9.9357950350e-20,0.0000000000e+00,0.0000000000e+00,-1.0765426320e-06,1.0000000000e+00,1.0000000000e+00,1.0838990350e-06,0.0000000000e+00,0.0000000000e+00,-7.3543347710e-09
1.4500000000e+00,1.4500000000e+00,0.0000000000e+00,0.0000000000e+00,8.6301622650e-01,2.1485470550e-19,0.0000000000e+00,0.0000000000e+00,-1.1186729290e-06,1.0000000000e+00,1.0000000000e+00,1.1258777650e-06,0.0000000000e+00,0.0000000000e+00,-7.2028770140e-09
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9411015530e-01,4.4031635030e-19,0.0000000000e+00,0.0000000000e+00,-1.1602740220e-06,1.0000000000e+00,1.0000000000e+00,1.1673300250e-06,0.0000000000e+00,0.0000000000e+00,-7.0541484800e-09
1.5500000000e+00,1.5500000000e+00,0.0000000000e+00,0.0000000000e+00,9.2488910720e-01,8.5806546100e-19,0.0000000000e+00,0.0000000000e+00,-1.2011907560e-06,1.0000000000e+00,1.0000000000e+00,1.2081051320e-06,0.0000000000e+00,0.0000000000e+00,-6.9126220240e-09
1.6000000000e+00,1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,9.5531793480e-01,1.5951298340e-18,0.0000000000e+00,0.0000000000e+00,-1.2412113800e-06,1.0000000000e+00,1.0000000000e+00,1.2479947800e-06,0.0000000000e+00,0.0000000000e+00,-6.7817398350e-09
1.6500000000e+00,1.6500000000e+00,0.0000000000e+00,0.0000000000e+00,9.8537087720e-01,2.8376212950e-18,0.0000000000e+00,0.0000000000e+00,-1.2801591620e-06,1.0000000000e+00,1.0000000000e+00,1.2868251490e-06,0.0000000000e+00,0.0000000000e+00,-6.6644153900e-09
1.7000000000e+00,1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0150337970e+00,4.8455447410e-18,0.0000000000e+00,0.0000000000e+00,-1.3178511350e-06,1.0000000000e+00,1.0000000000e+00,1.3244153360e-06,0.0000000000e+00,0.0000000000e+00,-6.5627127090e-09
1.7500000000e+00,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00,1.0443026890e+00,7.9670365770e-18,0.0000000000e+00,0.0000000000e+00,-1.3541883050e-06,1.0000000000e+00,1.0000000000e+00,1.3606680440e-06,0.0000000000e+00,0.0000000000e+00,-6.4783279250e-09
1.8000000000e+00,1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0731814270e+00,1.2651057270e-17,0.0000000000e+00,0.0000000000e+00,-1.3891936830e-06,1.0000000000e+00,1.0000000000e+00,1.3956075250e-06,0.0000000000e+00,0.0000000000e+00,-6.4125027840e-09
1.8500000000e+00,1.8500000000e+00,0.0000000000e+00,0.0000000000e+00,1.1016817150e+00,1.9457134190e-17,0.0000000000e+00,0.0000000000e+00,-1.4228761770e-06,1.0000000000e+00,1.0000000000e+00,1.4292432790e-06,0.0000000000e+00,0.0000000000e+00,-6.3658300610e-09
1.9000000000e+00,1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1298200740e+00,2.9062172610e-17,0.0000000000e+00,0.0000000000e+00,-1.4552783710e-06,1.0000000000e+00,1.0000000000e+00,1.4616181690e-06,0.0000000000e+00,0.0000000000e+00,-6.3385874620e-09
1.9500000000e+00,1.9500000000e+00,0.0000000000e+00,0.0000000000e+00,1.1576176430e+00,4.2262519700e-17,0.0000000000e+00,0.0000000000e+00,-1.4863734170e-06,1.0000000000e+00,1.0000000000e+00,1.4927045850e-06,0.0000000000e+00,0.0000000000e+00,-6.3300155750e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1850947050e+00,5.9975076520e-17,0.0000000000e+00,0.0000000000e+00,-1.5162841220e-06,1.0000000000e+00,1.0000000000e+00,1.5226251820e-06,0.0000000000e+00,0.0000000000e+00,-6.3399621630e-09
