"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
1.5500000000e+00,1.5500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.3775590450e+00,-2.8942596740e-14,0.0000000000e+00,0.0000000000e+00,9.7404780170e-15,1.0000000000e+00,1.0000000000e+00,2.1293192840e-14,0.0000000000e+00,0.0000000000e+00,-2.0890538750e-15
1.6000000000e+00,1.6000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.3555209570e+00,-2.6752320300e-14,0.0000000000e+00,0.0000000000e+00,9.0020476780e-15,1.0000000000e+00,1.0000000000e+00,1.9682980010e-14,0.0000000000e+00,0.0000000000e+00,-1.9308419040e-15
1.6500000000e+00,1.6500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.3334822880e+00,-2.4716400020e-14,0.0000000000e+00,0.0000000000e+00,8.3157507840e-15,1.0000000000e+00,1.0000000000e+00,1.8186159110e-14,0.0000000000e+00,0.0000000000e+00,-1.7837890030e-15
1.7000000000e+00,1.7000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.3114430340e+00,-2.2824798660e-14,0.0000000000e+00,0.0000000000e+00,7.6782163150e-15,1.0000000000e+00,1.0000000000e+00,1.6795535090e-14,0.0000000000e+00,0.0000000000e+00,-1.6473687990e-15
1.7500000000e+00,1.7500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.2894031890e+00,-2.1068074000e-14,0.0000000000e+00,0.0000000000e+00,7.0862502200e-15,1.0000000000e+00,1.0000000000e+00,1.5501864580e-14,0.0000000000e+00,0.0000000000e+00,-1.5204164920e-15
1.8000000000e+00,1.8000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.2673627490e+00,-1.9437347210e-14,0.0000000000e+00,0.0000000000e+00,6.5367466850e-15,1.0000000000e+00,1.0000000000e+00,1.4304881500e-14,0.0000000000e+00,0.0000000000e+00,-1.4029325570e-15
1.8500000000e+00,1.8500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.2453217070e+00,-1.7924272660e-14,0.0000000000e+00,0.0000000000e+00,6.0269957850e-15,1.0000000000e+00,1.0000000000e+00,1.3192334790e-14,0.0000000000e+00,0.0000000000e+00,-1.2938158130e-15
1.9000000000e+00,1.9000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.2232800590e+00,-1.6521009200e-14,0.0000000000e+00,0.0000000000e+00,5.5543102040e-15,1.0000000000e+00,1.0000000000e+00,1.2160500160e-14,0.0000000000e+00,0.0000000000e+00,-1.1926536520e-15
1.9500000000e+00,1.9500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.2012377980e+00,-1.5220192800e-14,0.0000000000e+00,0.0000000000e+00,5.1161935280e-15,1.0000000000e+00,1.0000000000e+00,1.1203964720e-14,0.0000000000e+00,0.0000000000e+00,-1.0989117190e-15
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.1791949210e+00,-1.4014910450e-14,0.0000000000e+00,0.0000000000e+00,4.7103163020e-15,1.0000000000e+00,1.0000000000e+00,1.0317649480e-14,0.0000000000e+00,0.0000000000e+00,-1.0120792720e-15
