"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9394396120e-01,2.4468562650e-19,0.0000000000e+00,0.0000000000e+00,-6.4481132180e-07,1.0000000000e+00,1.0000000000e+00,6.4871696970e-07,0.0000000000e+00,0.0000000000e+00,-3.9046235510e-09
1.5500000000e+00,1.5500000000e+00,0.0000000000e+00,0.0000000000e+00,9.2473927040e-01,4.7731454290e-19,0.0000000000e+00,0.0000000000e+00,-6.6759459690e-07,1.0000000000e+00,1.0000000000e+00,6.7142054220e-07,0.0000000000e+00,0.0000000000e+00,-3.8249766520e-09
1.6000000000e+00,1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,9.5518890930e-01,8.8832919820e-19,0.0000000000e+00,0.0000000000e+00,-6.8988910000e-07,1.0000000000e+00,1.0000000000e+00,6.9364126670e-07,0.0000000000e+00,0.0000000000e+00,-3.7512506490e-09
1.6500000000e+00,1.6500000000e+00,0.0000000000e+00,0.0000000000e+00,9.8526522200e-01,1.5821554090e-18,0.0000000000e+00,0.0000000000e+00,-7.1159377180e-07,1.0000000000e+00,1.0000000000e+00,7.1527976490e-07,0.0000000000e+00,0.0000000000e+00,-3.6851264590e-09
1.7000000000e+00,1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0149514150e+00,2.7048268000e-18,0.0000000000e+00,0.0000000000e+00,-7.3260115320e-07,1.0000000000e+00,1.0000000000e+00,7.3622978780e-07,0.0000000000e+00,0.0000000000e+00,-3.6278141490e-09
1.7500000000e+00,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00,1.0442406560e+00,4.4519197560e-18,0.0000000000e+00,0.0000000000e+00,-7.5285407660e-07,1.0000000000e+00,1.0000000000e+00,7.5643518100e-07,0.0000000000e+00,0.0000000000e+00,-3.5803270300e-09
1.8000000000e+00,1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0731347280e+00,7.0755344030e-18,0.0000000000e+00,0.0000000000e+00,-7.7236065830e-07,1.0000000000e+00,1.0000000000e+00,7.7590477510e-07,0.0000000000e+00,0.0000000000e+00,-3.5433793390e-09
1.8500000000e+00,1.8500000000e+00,0.0000000000e+00,0.0000000000e+00,1.1016441980e+00,1.0889615490e-17,0.0000000000e+00,0.0000000000e+00,-7.9112385520e-07,1.0000000000e+00,1.0000000000e+00,7.9464186320e-07,0.0000000000e+00,0.0000000000e+00,-3.5173077030e-09
1.9000000000e+00,1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1297853840e+00,1.6273654600e-17,0.0000000000e+00,0.0000000000e+00,-8.0916718270e-07,1.0000000000e+00,1.0000000000e+00,8.1267009330e-07,0.0000000000e+00,0.0000000000e+00,-3.5022447470e-09
1.9500000000e+00,1.9500000000e+00,0.0000000000e+00,0.0000000000e+00,1.1575799780e+00,2.3673741300e-17,0.0000000000e+00,0.0000000000e+00,-8.2647291810e-07,1.0000000000e+00,1.0000000000e+00,8.2997127590e-07,0.0000000000e+00,0.0000000000e+00,-3.4977239840e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1850488970e+00,3.3603279660e-17,0.0000000000e+00,0.0000000000e+00,-8.4311597170e-07,1.0000000000e+00,1.0000000000e+00,8.4662023120e-07,0.0000000000e+00,0.0000000000e+00,-3.5036555920e-09
