"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
8.0000000000e-01,8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,4.4643144830e-01,1.9216504970e-25,0.0000000000e+00,0.0000000000e+00,-5.8251520420e-07,1.0000000000e+00,1.0000000000e+00,5.9050709750e-07,0.0000000000e+00,0.0000000000e+00,-7.9886434800e-09
8.5000000000e-01,8.5000000000e-01,0.0000000000e+00,0.0000000000e+00,4.7877791030e-01,1.7280338430e-25,0.0000000000e+00,0.0000000000e+00,-6.2651720800e-07,1.0000000000e+00,1.0000000000e+00,6.3466686930e-07,0.0000000000e+00,0.0000000000e+00,-8.1464406240e-09
9.0000000000e-01,9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,5.1109302680e-01,7.6914855220e-25,0.0000000000e+00,0.0000000000e+00,-6.7241667380e-07,1.0000000000e+00,1.0000000000e+00,6.8070209830e-07,0.0000000000e+00,0.0000000000e+00,-8.2822434190e-09
9.5000000000e-01,9.5000000000e-01,0.0000000000e+00,0.0000000000e+00,5.4337620810e-01,3.9235339810e-24,0.0000000000e+00,0.0000000000e+00,-7.1990098540e-07,1.0000000000e+00,1.0000000000e+00,7.2829577960e-07,0.0000000000e+00,0.0000000000e+00,-8.3916641950e-09
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7562940490e-01,1.7775703470e-23,0.0000000000e+00,0.0000000000e+00,-7.6827953680e-07,1.0000000000e+00,1.0000000000e+00,7.7674954630e-07,0.0000000000e+00,0.0000000000e+00,-8.4669435890e-09
1.0500000000e+00,1.0500000000e+00,0.0000000000e+00,0.0000000000e+00,6.0785937260e-01,7.1624694960e-23,0.0000000000e+00,0.0000000000e+00,-8.1622927560e-07,1.0000000000e+00,1.0000000000e+00,8.2472749630e-07,0.0000000000e+00,0.0000000000e+00,-8.4952358840e-09
1.1000000000e+00,1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,6.4006148740e-01,2.5963536640e-22,0.0000000000e+00,0.0000000000e+00,-8.6340466600e-07,1.0000000000e+00,1.0000000000e+00,8.7188490090e-07,0.0000000000e+00,0.0000000000e+00,-8.4773458780e-09
1.1500000000e+00,1.1500000000e+00,0.0000000000e+00,0.0000000000e+00,6.7222437390e-01,8.5558921090e-22,0.0000000000e+00,0.0000000000e+00,-9.0983806220e-07,1.0000000000e+00,1.0000000000e+00,9.1825970890e-07,0.0000000000e+00,0.0000000000e+00,-8.4188650490e-09
1.2000000000e+00,1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0433072010e-01,2.5865600600e-21,0.0000000000e+00,0.0000000000e+00,-9.5573441110e-07,1.0000000000e+00,1.0000000000e+00,9.6406430060e-07,0.0000000000e+00,0.0000000000e+00,-8.3272230980e-09
1.2500000000e+00,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00,7.3635842040e-01,7.2297230320e-21,0.0000000000e+00,0.0000000000e+00,-1.0012253980e-06,1.0000000000e+00,1.0000000000e+00,1.0094370170e-06,0.0000000000e+00,0.0000000000e+00,-8.2090716090e-09
1.3000000000e+00,1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6827871270e-01,1.8808258330e-20,0.0000000000e+00,0.0000000000e+00,-1.0464510430e-06,1.0000000000e+00,1.0000000000e+00,1.0545247830e-06,0.0000000000e+00,0.0000000000e+00,-8.0713153870e-09
1.3500000000e+00,1.3500000000e+00,0.0000000000e+00,0.0000000000e+00,8.0005609870e-01,4.5798127370e-20,0.0000000000e+00,0.0000000000e+00,-1.0915055730e-06,1.0000000000e+00,1.0000000000e+00,1.0994285480e-06,0.0000000000e+00,0.0000000000e+00,-7.9206725280e-09
1.4000000000e+00,1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,8.3164989290e-01,1.0487783650e-19,0.0000000000e+00,0.0000000000e+00,-1.1363505560e-06,1.0000000000e+00,1.0000000000e+00,1.1441156480e-06,0.0000000000e+00,0.0000000000e+00,-7.7629089250e-09
