,Transient time,Cgate Voltage,Cgate Int.Voltage,Cgate Current,Fgate Intg Charge,Fgate Int.Voltage,Fgate Current,Source Voltage,Source Intg.Voltage,Source Current,Drain Voltage,Drain Intg Voltage,Drain Current,Substrate Voltage,Substrate Intg Voltage,Substrate Curerent
0,2.98023223876953e-14,-9.0,-9.0,0.0001923667084,-2.019989371e-16,-6.826665417,3.718466226e-09,1.0,1.0,-0.0002530597932,1.0,0.3926183689,-6.519339669e-18,0.0,0.0,6.065345843e-05
1,7.12387489457904e-14,-9.0,-9.0,-3.183345603e-06,-2.0199716129999997e-16,-6.817288067,8.154694628e-11,1.0,1.0,1.007261747e-05,1.0,0.4040031788,-7.519442325e-18,0.0,0.0,-6.940611427e-06
2,9.72845658269815e-14,-9.0,-9.0,-9.999573276e-07,-2.0199602129999998e-16,-6.815791946,-5.150528406e-12,1.0,1.0,7.543300614e-06,1.0,0.4077933409,4.710514546e-18,0.0,0.0,-6.596115836e-06
3,1.28539546084411e-13,-9.0,-9.0,3.975862344e-07,-2.0199464879999998e-16,-6.815524217,9.440489807e-12,1.0,1.0,5.846560958e-06,1.0,0.4087158265,3.859971017e-18,0.0,0.0,-6.297138406e-06
4,1.50418032264611e-13,-9.0,-9.0,8.996348591e-07,-2.0199368739999998e-16,-6.815881647,6.924486547e-12,1.0,1.0,5.190958092e-06,1.0,0.4078750106,5.963092234e-18,0.0,0.0,-6.143649951e-06
5,1.76672215680852e-13,-9.0,-9.0,1.248054581e-06,-2.0199253409999997e-16,-6.816608582,1.121549467e-11,1.0,1.0,4.696166761e-06,1.0,0.4059469056,6.129648223e-18,0.0,0.0,-5.997266656e-06
6,2.13428072463589e-13,-9.0,-9.0,1.488136836e-06,-2.019909216e-16,-6.817913754,1.830617259e-11,1.0,1.0,4.292563797e-06,1.0,0.4023086588,-1.798076897e-18,0.0,0.0,-5.833700951e-06
7,2.72237443315968e-13,-9.0,-9.0,1.618351178e-06,-2.0198834769999999e-16,-6.820288689,3.08107296e-11,1.0,1.0,3.950120163e-06,1.0,0.3955154772,2.13485313e-18,0.0,0.0,-5.621387288e-06
8,3.7809431085025e-13,-9.0,-9.0,1.633145814e-06,-2.0198373549999998e-16,-6.824758852,5.369791144e-11,1.0,1.0,3.612006146e-06,1.0,0.3826562808,1.708034591e-18,0.0,0.0,-5.297888488e-06
9,5.89808045918815e-13,-9.0,-9.0,1.543288705e-06,-2.0197459159999998e-16,-6.833486029,9.737646492e-11,1.0,1.0,3.143575137e-06,1.0,0.3578395497,-7.607103687e-20,0.0,0.0,-4.739274059e-06
10,1.0132355160559399e-12,-9.0,-9.0,1.333420097e-06,-2.019566071e-16,-6.849324571,1.584819943e-10,1.0,1.0,2.450335566e-06,1.0,0.3137856512,9.920744391e-19,0.0,0.0,-3.83550624e-06
11,1.8600904563302e-12,-9.0,-9.0,9.64506634e-07,-2.0192168519999998e-16,-6.874713645,2.031346292e-10,1.0,1.0,1.548289736e-06,1.0,0.2463820888,6.243217218000001e-20,0.0,0.0,-2.563300999e-06
12,3.5538003368787198e-12,-9.0,-9.0,5.149962135e-07,-2.0185493719999998e-16,-6.907467507,1.762467344e-10,1.0,1.0,6.626981171e-07,1.0,0.1692280786,9.507911641000001e-20,0.0,0.0,-1.226137785e-06
13,6.94122009797575e-12,-9.0,-9.0,2.220100531e-07,-2.0172878239999997e-16,-6.940735383,1.560259449e-10,1.0,1.0,2.050043399e-07,1.0,0.1087898934,-2.0348405020000002e-20,0.0,0.0,-4.728490316e-07
14,1.3716059620169798e-11,-9.0,-9.0,9.473091536e-08,-2.0149132369999998e-16,-6.97265133,1.960876753e-10,1.0,1.0,1.046838699e-07,1.0,0.06212906372,2.3440174740000003e-20,0.0,0.0,-2.426314305e-07
15,2.7265738664557998e-11,-9.0,-9.0,9.952414683e-09,-2.010459952e-16,-6.99890036,1.624945467e-10,1.0,1.0,4.566020551e-08,1.0,0.01928818829,8.360278042e-21,0.0,0.0,-9.613022923e-08
16,5.4365096753334194e-11,-9.0,-9.0,-2.860920498e-08,-2.002081537e-16,-7.007961263,1.971214518e-10,1.0,1.0,2.06102677e-08,1.0,-0.01316996277,5.887350404999999e-16,0.0,0.0,-3.002899921e-08
17,1.08563812930887e-10,-9.0,-9.0,-3.563325388e-08,-1.9861334279999998e-16,-6.993192388,4.484010301e-10,1.0,1.0,1.524195561e-08,1.0,-0.03935620212,3.4258732099999997e-16,0.0,0.0,-1.590799286e-08
18,2.16961245285992e-10,-9.0,-9.0,-3.190084357e-08,-1.955785744e-16,-6.955658547,9.721238594e-10,1.0,1.0,1.558301901e-08,1.0,-0.07771280337,6.760985762999999e-17,0.0,0.0,-1.883227735e-08
19,3.25358677641097e-10,-9.0,-9.0,-2.989192879e-08,-1.9276429289999997e-16,-6.921857604,8.258529229e-10,1.0,1.0,1.449071024e-08,1.0,-0.113299424,6.156443896e-17,0.0,0.0,-1.712277861e-08
20,4.55435596467223e-10,-9.0,-9.0,-2.722255726e-08,-1.896259885e-16,-6.883695311,8.90360708e-10,1.0,1.0,1.389185925e-08,1.0,-0.1511219318,-2.24302645e-18,0.0,0.0,-1.70399784e-08
21,6.375432828238e-10,-9.0,-9.0,-2.432858262e-08,-1.855868658e-16,-6.83452021,1.090501106e-09,1.0,1.0,1.309900098e-08,1.0,-0.1975548032,-7.131175831e-17,0.0,0.0,-1.704751688e-08
22,9.289155809943221e-10,-9.0,-9.0,-2.093650278e-08,-1.7980699579999997e-16,-6.764100349,1.441193761e-09,1.0,1.0,1.189485781e-08,1.0,-0.2596744358,-2.6211063669999995e-16,0.0,0.0,-1.68592451e-08
23,1.4533857177012602e-09,-9.0,-9.0,-1.703955099e-08,-1.7098408799999998e-16,-6.656547911,1.886328158e-09,1.0,1.0,9.925015053e-09,1.0,-0.3452071616,9.441466497e-21,0.0,0.0,-1.573465894e-08
24,2.4164272626421604e-09,-9.0,-9.0,-1.276647208e-08,-1.5844793549999998e-16,-6.503519625,2.053308436e-09,1.0,1.0,7.342416621e-09,1.0,-0.4492531954,9.182181817999999e-21,0.0,0.0,-1.307440047e-08
25,3.15768237530882e-09,-9.0,-9.0,-9.271056325e-09,-1.515905795e-16,-6.419896498,9.167759333e-10,1.0,1.0,6.180367166e-09,1.0,-0.4982666885,-6.99079165e-16,0.0,0.0,-9.293683073e-09
26,4.02947056758853e-09,-9.0,-9.0,-7.479157379e-09,-1.450197493e-16,-6.339352969,7.499437809e-10,1.0,1.0,5.429704339e-09,1.0,-0.5283742821,-5.798594978999999e-16,0.0,0.0,-8.034998095e-09
27,5.24997403678012e-09,-9.0,-9.0,-6.021164737e-09,-1.3753884889999998e-16,-6.247409757,7.055595268e-10,1.0,1.0,4.53187396e-09,1.0,-0.5368630709,-6.290306133e-16,0.0,0.0,-6.838716356e-09
28,6.2263768121333904e-09,-9.0,-9.0,-4.852908099e-09,-1.327749761e-16,-6.188850485,3.862600138e-10,1.0,1.0,3.888886857e-09,1.0,-0.5341799865,-4.2337421529999995e-16,0.0,0.0,-5.429377181e-09
29,7.3980601425573105e-09,-9.0,-9.0,-4.121742578e-09,-1.278879012e-16,-6.128699102,3.468554523e-10,1.0,1.0,3.322094209e-09,1.0,-0.5303057278,1.2866029580000001e-20,0.0,0.0,-4.686373316e-09
30,9.038416805150801e-09,-9.0,-9.0,-3.456093408e-09,-1.2210161869999998e-16,-6.057456795,3.496658764e-10,1.0,1.0,2.736420717e-09,1.0,-0.5253858208,-4.0158391059999996e-16,0.0,0.0,-3.994226506e-09
31,1.16629874653004e-08,-9.0,-9.0,-2.781993986e-09,-1.14569596e-16,-5.964696283,3.664493883e-10,1.0,1.0,2.104141242e-09,1.0,-0.5187690959,-5.188111078e-16,0.0,0.0,-3.26808771e-09
32,1.63872146535697e-08,-9.0,-9.0,-2.078076737e-09,-1.043163849e-16,-5.838389095,3.651683818e-10,1.0,1.0,1.444522326e-09,1.0,-0.509408893,-1.019622764e-15,0.0,0.0,-2.475023161e-09
33,2.11114418418389e-08,-9.0,-9.0,-1.454451462e-09,-9.719818643e-17,-5.750705828,1.974784923e-10,1.0,1.0,1.100770634e-09,1.0,-0.5021499098,-4.032056065e-16,0.0,0.0,-1.724518685e-09
34,2.66687371036059e-08,-9.0,-9.0,-1.109361125e-09,-9.081135942e-17,-5.671998609,1.419443406e-10,1.0,1.0,8.558754071e-10,1.0,-0.4956054267,-3.0794365769999997e-16,0.0,0.0,-1.319390265e-09
35,3.44489504700796e-08,-9.0,-9.0,-8.547254263e-10,-8.389643125e-17,-5.586760633,1.205033117e-10,1.0,1.0,6.451887869e-10,1.0,-0.4883902824,3.163118016e-21,0.0,0.0,-1.021553173e-09
36,4.68972918564376e-08,-9.0,-9.0,-6.344018424e-10,-7.563330627e-17,-5.4848807,1.066248568e-10,1.0,1.0,4.538442638e-10,1.0,-0.4795145338,-7.509244579e-16,0.0,0.0,-7.623716255e-10
37,6.62695709358235e-08,-9.0,-9.0,-4.415838655e-10,-6.664515255e-17,-5.37403694,8.195745009e-11,1.0,1.0,3.04182802e-10,1.0,-0.4693209163,-1.892074173e-16,0.0,0.0,-5.325232807e-10
38,8.73041182034938e-08,-9.0,-9.0,-3.010899545e-10,-6.003514422999999e-17,-5.292505287,4.551615218e-11,1.0,1.0,2.243252468e-10,1.0,-0.4611445173,-4.526087249e-16,0.0,0.0,-3.625110786e-10
39,1.10363710514026e-07,-9.0,-9.0,-2.234922025e-10,-5.4674361739999996e-17,-5.226369675,2.924227026e-11,1.0,1.0,1.738020324e-10,1.0,-0.4543836979,-2.2165356489999998e-16,0.0,0.0,-2.690952952e-10
40,1.41117665273343e-07,-9.0,-9.0,-1.721732241e-10,-4.915886396e-17,-5.158314321,2.367085938e-11,1.0,1.0,1.325039518e-10,1.0,-0.4473682334,-2.948358932e-16,0.0,0.0,-2.077869413e-10
41,1.92219941802206e-07,-9.0,-9.0,-1.289628613e-10,-4.2252910899999995e-17,-5.073088269,2.183843471e-11,1.0,1.0,9.318954885e-11,1.0,-0.4384601435,-1.556729728e-15,0.0,0.0,-1.56355205e-10
42,2.45413326521954e-07,-9.0,-9.0,-9.195764615e-11,-3.715796085e-17,-5.010200034,1.255007425e-11,1.0,1.0,7.142953186e-11,1.0,-0.4312506498,-1.181610441e-16,0.0,0.0,-1.115020143e-10
43,2.68914210920159e-07,-9.0,-9.0,-7.260351346e-11,-3.540385307e-17,-4.988546302,3.883195279e-12,1.0,1.0,6.521530102e-11,1.0,-0.428539784,-4.825451515e-18,0.0,0.0,-8.764220104e-11
44,2.81764426161136e-07,-9.0,-9.0,-6.66825947e-11,-3.452670249e-17,-4.977717459,1.847209246e-12,1.0,1.0,6.219881857e-11,1.0,-0.4271868139,-6.388683893e-18,0.0,0.0,-8.024279028e-11
45,2.87522921893362e-07,-9.0,-9.0,-6.409667652e-11,-3.4150776999999996e-17,-4.973076466,7.718692893e-13,1.0,1.0,6.082804277e-11,1.0,-0.4266039733,-3.694882415e-18,0.0,0.0,-7.650465493e-11
46,2.90842748163682e-07,-9.0,-9.0,-6.315297506e-11,-3.393824358e-17,-4.970452595,4.295215968e-13,1.0,1.0,5.992764032e-11,1.0,-0.4262737406,-4.835972096e-18,0.0,0.0,-7.459372396e-11
47,2.92849512749075e-07,-9.0,-9.0,-6.286098752e-11,-3.3811190429999996e-17,-4.968884088,2.533755869e-13,1.0,1.0,5.914086895e-11,1.0,-0.4260758669,-7.094493375e-18,0.0,0.0,-7.302452728e-11
48,2.93963346392475e-07,-9.0,-9.0,-6.320006218e-11,-3.3741135189999996e-17,-4.96801937,1.374266608e-13,1.0,1.0,5.825796464e-11,1.0,-0.4259661362,-3.825820468e-18,0.0,0.0,-7.115403329e-11
49,2.94541617431794e-07,-9.0,-9.0,-6.436957038e-11,-3.370489621e-17,-4.967572251,6.924022218000001e-14,1.0,1.0,5.758855647e-11,1.0,-0.4259105268,-1.3378152440000002e-20,0.0,0.0,-6.895487895e-11
50,2.94893998205707e-07,-9.0,-9.0,-6.581337441e-11,-3.368285518e-17,-4.967300493,4.0897298530000006e-14,1.0,1.0,5.655175774e-11,1.0,-0.4258769772,3.7672988370000005e-20,0.0,0.0,-6.629488303e-11
51,2.95369459615847e-07,-9.0,-9.0,-6.454247861e-11,-3.365315319e-17,-4.966933499,5.6251318740000006e-14,1.0,1.0,5.721704483e-11,1.0,-0.4258308546,-9.249062865e-21,0.0,0.0,-6.815476305e-11
52,2.96320382436127e-07,-9.0,-9.0,-6.282972729e-11,-3.3593858009999995e-17,-4.966201065,1.151539777e-13,1.0,1.0,5.773129234e-11,1.0,-0.425737985,-2.016932698e-18,0.0,0.0,-7.031758257e-11
53,2.96992104826234e-07,-9.0,-9.0,-6.344571497e-11,-3.355210412e-17,-4.965685715,7.975355613e-14,1.0,1.0,5.742005887e-11,1.0,-0.4256739654,-2.9297674810000003e-20,0.0,0.0,-6.910720079e-11
54,2.97401487964524e-07,-9.0,-9.0,-6.474226659e-11,-3.352671276e-17,-4.96537257,4.720018519e-14,1.0,1.0,5.640610207e-11,1.0,-0.4256353782,3.8959627820000004e-20,0.0,0.0,-6.659441998e-11
55,2.97810871102814e-07,-9.0,-9.0,-6.452385095e-11,-3.35013569e-17,-4.965059486,4.7200340270000007e-14,1.0,1.0,5.640758034e-11,1.0,-0.4255964117,1.378922127e-20,0.0,0.0,-6.670948939e-11
56,2.98056500985788e-07,-9.0,-9.0,-6.655206522e-11,-3.348616359e-17,-4.964872406,2.7158329290000004e-14,1.0,1.0,5.498118325e-11,1.0,-0.4255736993,4.168971772e-20,0.0,0.0,-6.313004523e-11
57,2.98351256845357e-07,-9.0,-9.0,-6.541340913e-11,-3.346794725e-17,-4.964647245,3.3213617150000005e-14,1.0,1.0,5.5506494e-11,1.0,-0.4255454319,7.117586338e-21,0.0,0.0,-6.488747218e-11
58,2.98763915048754e-07,-9.0,-9.0,-6.420903795e-11,-3.34424712e-17,-4.964332437,4.738782579e-14,1.0,1.0,5.629263196e-11,1.0,-0.4255060306,-1.6128187250000002e-20,0.0,0.0,-6.666735795e-11
59,2.99424168174188e-07,-9.0,-9.0,-6.300766092e-11,-3.340177086e-17,-4.963829632,7.744168903e-14,1.0,1.0,5.687961897e-11,1.0,-0.4254430962,-4.474835566e-20,0.0,0.0,-6.865043548e-11
60,3.00190648505281e-07,-9.0,-9.0,-6.243604543e-11,-3.3354630269999996e-17,-4.963247573,8.972445024e-14,1.0,1.0,5.682202981e-11,1.0,-0.4253705164,-2.206857742e-19,0.0,0.0,-6.8738951e-11
61,3.00701288151344e-07,-9.0,-9.0,-6.333961178e-11,-3.332330278e-17,-4.962861025,5.840185823000001e-14,1.0,1.0,5.62377867e-11,1.0,-0.4253228896,-9.381466012e-17,0.0,0.0,-6.702859399e-11
62,3.01137753635355e-07,-9.0,-9.0,-6.36513979e-11,-3.329657124e-17,-4.962531091,4.939759471e-14,1.0,1.0,5.599178354e-11,1.0,-0.425282157,5.0443091040000006e-20,0.0,0.0,-6.61546045e-11
63,3.02010684603378e-07,-9.0,-9.0,-6.175052711e-11,-3.324319652e-17,-4.961871699,1.016312572e-13,1.0,1.0,5.659731161e-11,1.0,-0.42519932,-9.584397545000001e-19,0.0,0.0,-6.878364201e-11
64,3.02764425427841e-07,-9.0,-9.0,-6.195577898e-11,-3.319724284e-17,-4.961304417,8.668751869000001e-14,1.0,1.0,5.629964298e-11,1.0,-0.4251288958,-2.58909267e-19,0.0,0.0,-6.806451112e-11
65,3.03191401460902e-07,-9.0,-9.0,-6.336247216e-11,-3.317127365e-17,-4.960984146,4.7546903130000004e-14,1.0,1.0,5.53972343e-11,1.0,-0.4250897445,-8.358614628e-21,0.0,0.0,-6.552037582e-11
66,3.03586133090005e-07,-9.0,-9.0,-6.341191795e-11,-3.3147299679999997e-17,-4.960688187,4.3741056120000004e-14,1.0,1.0,5.523435291e-11,1.0,-0.4250532587,4.8068301810000006e-20,0.0,0.0,-6.519258267e-11
67,3.04375596348212e-07,-9.0,-9.0,-6.143214579e-11,-3.3099422879999996e-17,-4.960096628,9.021721009000001e-14,1.0,1.0,5.63085977e-11,1.0,-0.4249797609,-4.261548788e-20,0.0,0.0,-6.819606124e-11
68,3.05954522864625e-07,-9.0,-9.0,-6.024942277e-11,-3.300395264e-17,-4.958917667,1.822765408e-13,1.0,1.0,5.664949358e-11,1.0,-0.4248342486,-6.353868027e-18,0.0,0.0,-6.961850242e-11
69,3.09112375897451e-07,-9.0,-9.0,-5.931569343e-11,-3.281413713e-17,-4.956573983,3.62835649e-13,1.0,1.0,5.632537172e-11,1.0,-0.4245463607,-4.567158635e-18,0.0,0.0,-7.002444964e-11
70,3.11873876016013e-07,-9.0,-9.0,-5.880726364e-11,-3.264985132e-17,-4.954545681,3.109059212e-13,1.0,1.0,5.573580871e-11,1.0,-0.4242973396,-4.798987085e-18,0.0,0.0,-6.91313911e-11
71,3.13347627134377e-07,-9.0,-9.0,-5.889760277e-11,-3.256292425e-17,-4.953472622,1.620147826e-13,1.0,1.0,5.487868178e-11,1.0,-0.4241643008,-6.775592357e-18,0.0,0.0,-6.739474139e-11
72,3.14143193706127e-07,-9.0,-9.0,-5.959394808e-11,-3.251621173e-17,-4.95289611,8.531907512000001e-14,1.0,1.0,5.426990479e-11,1.0,-0.4240936654,-2.376915303e-19,0.0,0.0,-6.566470394e-11
73,3.14585315013027e-07,-9.0,-9.0,-6.091936732e-11,-3.24903156e-17,-4.952576718,4.593511715e-14,1.0,1.0,5.343633716e-11,1.0,-0.4240550651,2.4735720960000004e-20,0.0,0.0,-6.327952887e-11
74,3.1478360504517e-07,-9.0,-9.0,-6.398697325e-11,-3.24787168e-17,-4.952434262,1.930131901e-14,1.0,1.0,5.13383866e-11,1.0,-0.4240385034,4.5101831640000005e-20,0.0,0.0,-5.798587992e-11
75,3.15021553083742e-07,-9.0,-9.0,-6.265248454e-11,-3.246480742e-17,-4.952262222,2.3786155360000003e-14,1.0,1.0,5.21360425e-11,1.0,-0.4240171746,3.924935449e-20,0.0,0.0,-6.007779969e-11
76,3.15354680337743e-07,-9.0,-9.0,-6.141313172e-11,-3.244535003e-17,-4.952021711,3.401951412e-14,1.0,1.0,5.28662379e-11,1.0,-0.4239875317,5.79636278e-21,0.0,0.0,-6.200237206e-11
77,3.15887683944145e-07,-9.0,-9.0,-5.997412611e-11,-3.241425422e-17,-4.951637464,5.5722272750000004e-14,1.0,1.0,5.3647893e-11,1.0,-0.4239403142,-9.916293013e-19,0.0,0.0,-6.416883444e-11
78,3.16846035223185e-07,-9.0,-9.0,-5.868694959e-11,-3.235844897e-17,-4.950948158,1.019524859e-13,1.0,1.0,5.42556769e-11,1.0,-0.4238561447,-1.511127108e-18,0.0,0.0,-6.600611313e-11
79,3.18028656769597e-07,-9.0,-9.0,-5.821543753e-11,-3.2289803149999996e-17,-4.95010061,1.256367809e-13,1.0,1.0,5.386973746e-11,1.0,-0.4237512823,-4.750572706e-18,0.0,0.0,-6.588342314e-11
80,3.18826591180145e-07,-9.0,-9.0,-5.867739031e-11,-3.2243655779999997e-17,-4.949531003,8.318998768000001e-14,1.0,1.0,5.349122761e-11,1.0,-0.4236817971,-3.14156391e-19,0.0,0.0,-6.471400007e-11
81,3.19252778082587e-07,-9.0,-9.0,-6.012577645e-11,-3.2219067359999996e-17,-4.949227779,4.29308149e-14,1.0,1.0,5.257496268e-11,1.0,-0.4236453382,3.6871498560000003e-20,0.0,0.0,-6.214058694e-11
82,3.19643980737049e-07,-9.0,-9.0,-6.019269805e-11,-3.219652782e-17,-4.94894953,3.9208506e-14,1.0,1.0,5.240614383e-11,1.0,-0.4236115634,-2.540343642e-21,0.0,0.0,-6.181299307e-11
83,3.20426386045972e-07,-9.0,-9.0,-5.830298874e-11,-3.215151196e-17,-4.948393308,8.091315239e-14,1.0,1.0,5.344274558e-11,1.0,-0.4235435891,1.742444399e-20,0.0,0.0,-6.469404746e-11
84,3.21991196663818e-07,-9.0,-9.0,-5.718198962e-11,-3.2061732219999997e-17,-4.947284629,1.635793844e-13,1.0,1.0,5.34766269e-11,1.0,-0.4234068398,-6.760388179e-18,0.0,0.0,-6.575815908e-11
85,3.23025959752624e-07,-9.0,-9.0,-5.74890409e-11,-3.200264672e-17,-4.946555271,1.061533846e-13,1.0,1.0,5.292176156e-11,1.0,-0.4233173381,-2.2549484269999998e-18,0.0,0.0,-6.449402603e-11
86,3.23541567534311e-07,-9.0,-9.0,-5.878606523e-11,-3.1973295899999996e-17,-4.946193213,5.1167561820000005e-14,1.0,1.0,5.220517296e-11,1.0,-0.423273822,-6.632942489e-21,0.0,0.0,-6.219916664e-11
87,3.23888801473423e-07,-9.0,-9.0,-5.984251192e-11,-3.1953560659999996e-17,-4.945949825,3.359773488e-14,1.0,1.0,5.141121701e-11,1.0,-0.4232446427,4.4751051880000006e-20,0.0,0.0,-6.021908353e-11
88,3.24552819338435e-07,-9.0,-9.0,-5.783254308e-11,-3.191586683e-17,-4.945483981,6.657239359000001e-14,1.0,1.0,5.247403507e-11,1.0,-0.4231875816,9.578535111e-21,0.0,0.0,-6.325134529e-11
89,3.25436030864224e-07,-9.0,-9.0,-5.724483691e-11,-3.186583937e-17,-4.944866218,8.890726433e-14,1.0,1.0,5.246740594e-11,1.0,-0.4231119856,-7.330592127e-19,0.0,0.0,-6.371164994e-11
90,3.26011577193825e-07,-9.0,-9.0,-5.803419764e-11,-3.1833325639999996e-17,-4.94446499,5.6632651060000006e-14,1.0,1.0,5.198082819e-11,1.0,-0.4230636383,-4.310598366e-21,0.0,0.0,-6.221397492e-11
91,3.26407367271761e-07,-9.0,-9.0,-5.895728532e-11,-3.181100557e-17,-4.944189658,3.805178175e-14,1.0,1.0,5.128366516e-11,1.0,-0.423030606,-1.086671953e-21,0.0,0.0,-6.044963522e-11
92,3.2699303305627e-07,-9.0,-9.0,-5.76912511e-11,-3.177802112e-17,-4.943782128,5.749985956e-14,1.0,1.0,5.195822374e-11,1.0,-0.4229810108,3.9371454070000005e-20,0.0,0.0,-6.232453483e-11
93,3.28164364625288e-07,-9.0,-9.0,-5.634998939e-11,-3.171218787e-17,-4.942969047,1.171319098e-13,1.0,1.0,5.219938915e-11,1.0,-0.4228809097,-3.697859414e-18,0.0,0.0,-6.384424961e-11
94,3.28965137003205e-07,-9.0,-9.0,-5.682299665e-11,-3.166733976e-17,-4.942415469,7.857183664000001e-14,1.0,1.0,5.182401895e-11,1.0,-0.4228137676,-2.6831622400000002e-19,0.0,0.0,-6.270728584e-11
95,3.29397413947191e-07,-9.0,-9.0,-5.81915921e-11,-3.1643186649999996e-17,-4.942117605,4.1014974620000004e-14,1.0,1.0,5.095945419e-11,1.0,-0.4227781864,2.2035819000000002e-20,0.0,0.0,-6.026704387e-11
96,3.29598930706839e-07,-9.0,-9.0,-6.096743801e-11,-3.163194123e-17,-4.94197944,1.797524288e-14,1.0,1.0,4.905973536e-11,1.0,-0.4227622485,2.001014708e-20,0.0,0.0,-5.547883426e-11
97,3.29840750818417e-07,-9.0,-9.0,-5.972553765e-11,-3.161845539e-17,-4.941812649,2.213478759e-14,1.0,1.0,4.980211696e-11,1.0,-0.4227417949,5.2287862710000003e-20,0.0,0.0,-5.74236913e-11
98,3.30179298974626e-07,-9.0,-9.0,-5.85481679e-11,-3.159959008e-17,-4.941579459,3.165644732e-14,1.0,1.0,5.052841542e-11,1.0,-0.422713354,-1.0644691080000001e-19,0.0,0.0,-5.923431293e-11
99,3.3072097602456e-07,-9.0,-9.0,-5.71883478e-11,-3.156943963e-17,-4.941206895,5.1842792150000007e-14,1.0,1.0,5.124216707e-11,1.0,-0.4226680414,1.4148973519999999e-21,0.0,0.0,-6.130270938e-11
100,3.31695994714442e-07,-9.0,-9.0,-5.59697008e-11,-3.151526876e-17,-4.940537797,9.494391684e-14,1.0,1.0,5.18186402e-11,1.0,-0.4225869465,-1.9477559440000003e-20,0.0,0.0,-6.303494864e-11
101,3.32938108969455e-07,-9.0,-9.0,-5.548776611e-11,-3.144647331e-17,-4.939688333,1.20880284e-13,1.0,1.0,5.1818985e-11,1.0,-0.422484655,4.2820368650000006e-20,0.0,0.0,-6.33409182e-11
102,3.35422337479482e-07,-9.0,-9.0,-5.457723165e-11,-3.130947274e-17,-4.937996673,2.422848432e-13,1.0,1.0,5.170697051e-11,1.0,-0.4222795586,-5.097064951e-18,0.0,0.0,-6.400469322e-11
103,3.37469878870566e-07,-9.0,-9.0,-5.433502452e-11,-3.119739585e-17,-4.936612933,1.964451141e-13,1.0,1.0,5.142772389e-11,1.0,-0.4221130995,-6.124330373e-18,0.0,0.0,-6.341431968e-11
104,3.38677444038822e-07,-9.0,-9.0,-5.459725745e-11,-3.113168881e-17,-4.935801746,1.135281235e-13,1.0,1.0,5.054367437e-11,1.0,-0.4220141142,-3.636742518e-18,0.0,0.0,-6.180289442e-11
105,3.39504088236543e-07,-9.0,-9.0,-5.496098582e-11,-3.108686727e-17,-4.935248572,7.638569284e-14,1.0,1.0,5.022304568e-11,1.0,-0.4219472393,-1.9996600220000001e-19,0.0,0.0,-6.081909533e-11
106,3.39949606564283e-07,-9.0,-9.0,-5.625640083e-11,-3.106276783e-17,-4.93495135,3.9824499850000003e-14,1.0,1.0,4.94112747e-11,1.0,-0.4219118651,1.768716987e-20,0.0,0.0,-5.850240994e-11
107,3.40360536134819e-07,-9.0,-9.0,-5.630670354e-11,-3.104056906e-17,-4.934677299,3.65577062e-14,1.0,1.0,4.926606781e-11,1.0,-0.4218789532,3.459752961e-20,0.0,0.0,-5.82158301e-11
108,3.41182395275892e-07,-9.0,-9.0,-5.458987015e-11,-3.099623328e-17,-4.934129519,7.535649096000001e-14,1.0,1.0,5.003027626e-11,1.0,-0.4218122362,-3.073435371e-19,0.0,0.0,-6.065461736e-11
109,3.41599644880544e-07,-9.0,-9.0,-5.617872325e-11,-3.0973776839999997e-17,-4.933852652,3.678328912e-14,1.0,1.0,4.903787471e-11,1.0,-0.4217794,6.129519483e-21,0.0,0.0,-5.787353814e-11
110,3.41997075750671e-07,-9.0,-9.0,-5.611153301e-11,-3.095241375e-17,-4.933588888,3.496657116e-14,1.0,1.0,4.897289389e-11,1.0,-0.4217477068,1.642686112e-20,0.0,0.0,-5.779226439e-11
111,3.42553478968849e-07,-9.0,-9.0,-5.512484397e-11,-3.092254289e-17,-4.933219862,4.9764053780000006e-14,1.0,1.0,4.946821611e-11,1.0,-0.4217031118,2.768191505e-20,0.0,0.0,-5.92115338e-11
112,3.42994102742919e-07,-9.0,-9.0,-5.572175918e-11,-3.089892621e-17,-4.932928438,3.8730721760000005e-14,1.0,1.0,4.897844055e-11,1.0,-0.4216682838,4.9313457850000004e-20,0.0,0.0,-5.800560484e-11
113,3.43489309431694e-07,-9.0,-9.0,-5.526994081e-11,-3.087241958e-17,-4.932601077,4.3764927030000005e-14,1.0,1.0,4.914513492e-11,1.0,-0.4216288597,1.6142153390000002e-20,0.0,0.0,-5.854367349e-11
114,3.44182598795979e-07,-9.0,-9.0,-5.443004885e-11,-3.083536797e-17,-4.932143436,6.202231735e-14,1.0,1.0,4.945705122e-11,1.0,-0.421573549,8.350910218e-21,0.0,0.0,-5.961791492e-11
115,3.44964714938541e-07,-9.0,-9.0,-5.412059842e-11,-3.079365711e-17,-4.931628401,6.995062001e-14,1.0,1.0,4.94108802e-11,1.0,-0.4215113175,-1.432024319e-19,0.0,0.0,-5.975545021e-11
116,3.45591632121877e-07,-9.0,-9.0,-5.445557749e-11,-3.0760299229999996e-17,-4.931216654,5.5311279350000005e-14,1.0,1.0,4.913754205e-11,1.0,-0.4214619611,-6.240277736000001e-19,0.0,0.0,-5.894657135e-11
