,Transient time,Cgate Voltage,Cgate Int.Voltage,Cgate Current,Fgate Intg Charge,Fgate Int.Voltage,Fgate Current,Source Voltage,Source Intg.Voltage,Source Current,Drain Voltage,Drain Intg Voltage,Drain Current,Substrate Voltage,Substrate Intg Voltage,Substrate Curerent
21,2.16713389514166e-11,-15.0,-15.0,-6.104997497e-06,-3.5017003369999995e-16,-10.42064109,8.248046358e-08,1.0,1.0,4.241264246e-06,1.0,-0.424534863,-2.2123056079999998e-17,0.0,0.0,-4.497838123e-06
22,2.2810168631674998e-11,-15.0,-15.0,-5.848765186e-06,-3.4458503299999996e-16,-10.37906985,8.985882354e-08,1.0,1.0,3.937780601e-06,1.0,-0.4444005632,-1.890341055e-17,0.0,0.0,-4.160853876e-06
23,2.44045301840366e-11,-15.0,-15.0,-5.565481728e-06,-3.372082177e-16,-10.32208018,1.112061865e-07,1.0,1.0,3.569409251e-06,1.0,-0.4670984697,-1.556639675e-17,0.0,0.0,-3.776494058e-06
24,2.6955508667815396e-11,-15.0,-15.0,-5.195944375e-06,-3.2629428799999995e-16,-10.23361298,1.495604856e-07,1.0,1.0,3.10130081e-06,1.0,-0.4936444955,-1.2058264679999999e-17,0.0,0.0,-3.321531303e-06
25,3.1547269938617e-11,-15.0,-15.0,-4.653646696e-06,-3.088140092e-16,-10.08355667,2.072386971e-07,1.0,1.0,2.518268756e-06,1.0,-0.5220555315,-7.670323602e-18,0.0,0.0,-2.808964873e-06
26,3.54396626526379e-11,-15.0,-15.0,-3.9801278e-06,-2.9619946459999995e-16,-9.976083841,1.355899291e-07,1.0,1.0,2.248289127e-06,1.0,-0.5434945695,-5.950009619e-18,0.0,0.0,-2.406578241e-06
27,3.9997810120314396e-11,-15.0,-15.0,-3.521111227e-06,-2.83184369e-16,-9.862242367,1.261480509e-07,1.0,1.0,1.95085309e-06,1.0,-0.5604566606,-4.300605736e-18,0.0,0.0,-2.084997022e-06
28,4.61517538130812e-11,-15.0,-15.0,-3.076338345e-06,-2.6783428479999997e-16,-9.724338968,1.317104345e-07,1.0,1.0,1.64865706e-06,1.0,-0.5743955465,-2.686503065e-18,0.0,0.0,-1.799538996e-06
29,5.0607236187496093e-11,-15.0,-15.0,-2.668482425e-06,-2.5823980249999997e-16,-9.640217755,7.571522196e-08,1.0,1.0,1.511062362e-06,1.0,-0.5862546158,-2.097498359e-18,0.0,0.0,-1.566096654e-06
30,5.3280525612145e-11,-15.0,-15.0,-2.442791354e-06,-2.52999264e-16,-9.594690798,3.947618822e-08,1.0,1.0,1.443003834e-06,1.0,-0.5932654211,-1.116243219e-18,0.0,0.0,-1.430828321e-06
31,5.648847292172369e-11,-15.0,-15.0,-2.315181949e-06,-2.4706560149999997e-16,-9.541733879,4.244355495e-08,1.0,1.0,1.336475811e-06,1.0,-0.5988159385,-1.927411516e-18,0.0,0.0,-1.32252551e-06
32,5.87340360384288e-11,-15.0,-15.0,-2.188995571e-06,-2.431549182e-16,-9.506989461,2.690755491e-08,1.0,1.0,1.28617529e-06,1.0,-0.6027957886,-7.149434466e-19,0.0,0.0,-1.242762946e-06
33,6.14287117784749e-11,-15.0,-15.0,-2.100042264e-06,-2.38663387e-16,-9.466376521,2.973138902e-08,1.0,1.0,1.214109074e-06,1.0,-0.6061454236,-1.576412459e-18,0.0,0.0,-1.173726236e-06
34,6.33149847965072e-11,-15.0,-15.0,-2.011787391e-06,-2.356611419e-16,-9.439398483,1.924934941e-08,1.0,1.0,1.179722033e-06,1.0,-0.6086998292,-2.510798115e-18,0.0,0.0,-1.120101799e-06
35,6.557851241814599e-11,-15.0,-15.0,-1.947129757e-06,-2.3217903679999997e-16,-9.407696675,2.167741559e-08,1.0,1.0,1.127488762e-06,1.0,-0.6109370844,-1.136166779e-18,0.0,0.0,-1.071933316e-06
36,6.874745108844019e-11,-15.0,-15.0,-1.868714657e-06,-2.274981017e-16,-9.364431487,2.806158831e-08,1.0,1.0,1.063176733e-06,1.0,-0.6129028422,-1.443011851e-18,0.0,0.0,-1.022072773e-06
37,7.3817752960911e-11,-15.0,-15.0,-1.758168456e-06,-2.2041569639999998e-16,-9.297855105,4.02640076e-08,1.0,1.0,9.786372048e-07,1.0,-0.6141752041,-6.711219654e-19,0.0,0.0,-9.700905008e-07
38,7.838102464613469e-11,-15.0,-15.0,-1.629722242e-06,-2.145076084e-16,-9.243194963,3.172287253e-08,1.0,1.0,9.190684354e-07,1.0,-0.616690746,-8.230899067e-19,0.0,0.0,-9.025404473e-07
39,8.111898765726889e-11,-15.0,-15.0,-1.538038418e-06,-2.1117494719999998e-16,-9.212980794,1.720878865e-08,1.0,1.0,8.907570691e-07,1.0,-0.6190537224,-1.084753631e-18,0.0,0.0,-8.495167054e-07
40,8.440454327062989e-11,-15.0,-15.0,-1.48069553e-06,-2.073305706e-16,-9.177533771,1.91963787e-08,1.0,1.0,8.461805013e-07,1.0,-0.6206780716,-1.5502079630000001e-19,0.0,0.0,-8.083543212e-07
41,8.67044321999827e-11,-15.0,-15.0,-1.424744792e-06,-2.047495531e-16,-9.153935214,1.24969928e-08,1.0,1.0,8.235907717e-07,1.0,-0.6221449292,-1.306917577e-18,0.0,0.0,-7.734120234e-07
42,8.80843655575943e-11,-15.0,-15.0,-1.390494249e-06,-2.0324353339999997e-16,-9.140251129,7.130089634e-09,1.0,1.0,8.125908312e-07,1.0,-0.6231345485,9.077147714000001e-14,0.0,0.0,-7.509088859e-07
43,8.891232557216129e-11,-15.0,-15.0,-1.372723373e-06,-2.0235463869999998e-16,-9.132195806,4.1321223e-09,1.0,1.0,8.073913712e-07,1.0,-0.6237475863,-6.969081448e-19,0.0,0.0,-7.372611543e-07
44,8.99058775896417e-11,-15.0,-15.0,-1.358494909e-06,-2.01299478e-16,-9.122558111,4.872801995e-09,1.0,1.0,7.92925617e-07,1.0,-0.624337436,-6.124987303000001e-19,0.0,0.0,-7.241875326e-07
45,9.12968504141142e-11,-15.0,-15.0,-1.340630367e-06,-1.9984171619999997e-16,-9.109113574,6.668345912e-09,1.0,1.0,7.744781816e-07,1.0,-0.6249233757,-8.315116609e-19,0.0,0.0,-7.095268985e-07
46,9.35224069332703e-11,-15.0,-15.0,-1.314084244e-06,-1.975527093e-16,-9.087722703,1.031488327e-08,1.0,1.0,7.490543628e-07,1.0,-0.6253922908,-1.185999761e-17,0.0,0.0,-6.927824713e-07
47,9.752840866775119e-11,-15.0,-15.0,-1.268949578e-06,-1.9355455139999998e-16,-9.049731061,1.755860472e-08,1.0,1.0,7.125162518e-07,1.0,-0.6252809856,-1.05770218e-18,0.0,0.0,-6.757674428e-07
48,1.05540412136713e-10,-15.0,-15.0,-1.184686055e-06,-1.859724108e-16,-8.976514092,3.182330998e-08,1.0,1.0,6.565166286e-07,1.0,-0.6234701815,-2.2248157580000003e-20,0.0,0.0,-6.633038983e-07
49,1.2156441907463701e-10,-15.0,-15.0,-1.039749274e-06,-1.7224459519999998e-16,-8.84354059,5.263876244e-08,1.0,1.0,5.679137016e-07,1.0,-0.6197463598,-2.956857223e-19,0.0,0.0,-6.429480741e-07
50,1.4950085223091e-10,-15.0,-15.0,-8.453712314e-07,-1.521653327e-16,-8.651286204,6.490300078e-08,1.0,1.0,4.483384085e-07,1.0,-0.6172935587,-1.295516822e-19,0.0,0.0,-5.708326776e-07
51,1.89339315611485e-10,-15.0,-15.0,-6.442355641e-07,-1.2998672069999998e-16,-8.441270344,5.726240869e-08,1.0,1.0,3.365657233e-07,1.0,-0.6174320636,5.1533371300000006e-20,0.0,0.0,-4.534951842e-07
52,2.4105983842387e-10,-15.0,-15.0,-4.750532576e-07,-1.0848007729999998e-16,-8.237477433,4.444559103e-08,1.0,1.0,2.526176695e-07,1.0,-0.6168427691,-5.0178970889999995e-21,0.0,0.0,-3.479117553e-07
53,3.06748281498647e-10,-15.0,-15.0,-3.483026373e-07,-8.817313011e-17,-8.044297307,3.378989754e-08,1.0,1.0,1.905197143e-07,1.0,-0.6146863647,-4.2371251530000004e-20,0.0,0.0,-2.664618617e-07
54,3.90406583317593e-10,-15.0,-15.0,-2.556464654e-07,-6.889925634e-17,-7.860258771,2.585156884e-08,1.0,1.0,1.439700978e-07,1.0,-0.6112281394,-5.487751515e-20,0.0,0.0,-2.048120478e-07
55,4.97676117037072e-10,-15.0,-15.0,-1.876744219e-07,-5.0461514299999995e-17,-7.683667403,1.989607745e-08,1.0,1.0,1.088559661e-07,1.0,-0.6068174636,-3.118310246e-18,0.0,0.0,-1.577155949e-07
56,6.36540662174708e-10,-15.0,-15.0,-1.375300612e-07,-3.267419462e-17,-7.512874061,1.537832159e-08,1.0,1.0,8.220051651e-08,1.0,-0.6016781636,4.0741804730000005e-20,0.0,0.0,-1.214040754e-07
57,8.18856276212674e-10,-15.0,-15.0,-1.003706447e-07,-1.53342768e-17,-7.346022096,1.192630183e-08,1.0,1.0,6.174920631e-08,1.0,-0.5959096627,2.356584269e-20,0.0,0.0,-9.31001108e-08
58,1.0620753454851e-09,-15.0,-15.0,-7.275911066e-08,1.724091064e-18,-7.181588664,9.236762635e-09,1.0,1.0,4.592796122e-08,1.0,-0.5895332981,7.820100018e-20,0.0,0.0,-7.077404257e-08
59,1.22719657349125e-09,-15.0,-15.0,-5.658853839e-08,1.034630978e-17,-7.099144449,3.844258007e-09,1.0,1.0,3.807067709e-08,1.0,-0.5867991468,-1.653621567e-15,0.0,0.0,-4.988850339e-08
60,1.4171986905140501e-09,-15.0,-15.0,-4.688638718e-08,1.876247386e-17,-7.017670453,3.390430928e-09,1.0,1.0,3.312394077e-08,1.0,-0.5829005938,-1.910924918e-15,0.0,0.0,-4.432624974e-08
61,1.5443782302862202e-09,-15.0,-15.0,-4.179295653e-08,2.358318438e-17,-6.971417664,1.693618177e-09,1.0,1.0,2.915682695e-08,1.0,-0.5811083226,-1.774605551e-18,0.0,0.0,-3.546705882e-08
62,1.6206859541495301e-09,-15.0,-15.0,-3.958150174e-08,2.622462485e-17,-6.946107546,8.446026312e-10,1.0,1.0,2.678471355e-08,1.0,-0.5801497999,-2.643687813e-20,0.0,0.0,-3.017868149e-08
63,1.7122552227854902e-09,-15.0,-15.0,-3.656123648e-08,2.922678187e-17,-6.916907042,9.491847929e-10,1.0,1.0,2.585304416e-08,1.0,-0.5784907768,3.9772663930000003e-20,0.0,0.0,-3.017062659e-08
64,1.8404521988758401e-09,-15.0,-15.0,-3.351185346e-08,3.317177638e-17,-6.878583406,1.200830777e-09,1.0,1.0,2.435040986e-08,1.0,-0.5764058512,-3.7695012249999997e-16,0.0,0.0,-2.961507794e-08
65,1.9430097797481203e-09,-15.0,-15.0,-3.178063602e-08,3.6090084309999995e-17,-6.850463551,8.136649378e-10,1.0,1.0,2.240385501e-08,1.0,-0.5751407356,2.608679642e-17,0.0,0.0,-2.609664673e-08
66,2.0660788767948604e-09,-15.0,-15.0,-2.926140264e-08,3.938276361e-17,-6.818477782,8.930173749e-10,1.0,1.0,2.133626873e-08,1.0,-0.5733652204,-2.7337044509999996e-16,0.0,0.0,-2.558313769e-08
67,2.23837561266029e-09,-15.0,-15.0,-2.661108261e-08,4.3674158329999995e-17,-6.776802536,1.109725565e-09,1.0,1.0,1.987023948e-08,1.0,-0.5710758729,-7.829261625999999e-16,0.0,0.0,-2.481947578e-08
68,2.5140503900449803e-09,-15.0,-15.0,-2.346147783e-08,4.9911279159999995e-17,-6.716241565,1.492405547e-09,1.0,1.0,1.777597284e-08,1.0,-0.5677612818,-1.504499747e-15,0.0,0.0,-2.361264099e-08
69,3.01026498933742e-09,-15.0,-15.0,-1.970578522e-08,5.963358238999999e-17,-6.621881796,2.009624845e-09,1.0,1.0,1.462261654e-08,1.0,-0.5625876578,-4.654993995e-21,0.0,0.0,-2.124173216e-08
70,3.93439838539641e-09,-15.0,-15.0,-1.528799609e-08,7.40422623e-17,-6.48207179,2.314058918e-09,1.0,1.0,1.062830935e-08,1.0,-0.5546719805,4.0534798189999996e-21,0.0,0.0,-1.727505676e-08
71,5.37957382431905e-09,-15.0,-15.0,-1.078378896e-08,9.012181507e-17,-6.326067748,1.876170007e-09,1.0,1.0,7.244969753e-09,1.0,-0.54518667,-1.590674201e-15,0.0,0.0,-1.243342245e-08
72,7.48811782690104e-09,-15.0,-15.0,-7.253827354e-09,1.0600582979999999e-16,-6.17188851,1.318071515e-09,1.0,1.0,4.854912205e-09,1.0,-0.5351197354,-1.48757586e-15,0.0,0.0,-8.47908041e-09
73,8.30880216364005e-09,-15.0,-15.0,-5.237888074e-09,1.1027788749999999e-16,-6.130538882,3.039515865e-10,1.0,1.0,4.287641344e-09,1.0,-0.5320040403,8.323332175e-20,0.0,0.0,-5.729586262e-09
74,9.293623367726861e-09,-15.0,-15.0,-4.613094523e-09,1.1485197189999999e-16,-6.086089607,2.975177385e-10,1.0,1.0,3.82872347e-09,1.0,-0.5287310688,-3.4265051779999997e-16,0.0,0.0,-5.207068506e-09
75,1.06723730534484e-08,-15.0,-15.0,-4.029300388e-09,1.20495188e-16,-6.031246491,3.246933156e-10,1.0,1.0,3.296717991e-09,1.0,-0.5248146115,-3.0508217659999995e-16,0.0,0.0,-4.628653229e-09
76,1.17753728020256e-08,-15.0,-15.0,-3.503850856e-09,1.2438668699999998e-16,-5.993445403,2.015212136e-10,1.0,1.0,2.948661277e-09,1.0,-0.5220152102,6.920502724e-20,0.0,0.0,-3.96354983e-09
77,1.30989725003183e-08,-15.0,-15.0,-3.12412276e-09,1.285729133e-16,-5.952755477,1.969398817e-10,1.0,1.0,2.629500206e-09,1.0,-0.5189929165,-2.2543381049999996e-16,0.0,0.0,-3.576843049e-09
78,1.49520120779281e-08,-15.0,-15.0,-2.745122752e-09,1.337617911e-16,-5.902311425,2.165227548e-10,1.0,1.0,2.274304605e-09,1.0,-0.5152426932,-2.1399859319999997e-16,0.0,0.0,-3.188776647e-09
79,1.79168754021037e-08,-15.0,-15.0,-2.326619713e-09,1.408644283e-16,-5.833252624,2.502820526e-10,1.0,1.0,1.85238411e-09,1.0,-0.5100550819,-2.547333269e-16,0.0,0.0,-2.742858674e-09
80,2.32536293856197e-08,-15.0,-15.0,-1.844937104e-09,1.5111572769999999e-16,-5.733563002,2.796762251e-10,1.0,1.0,1.359979304e-09,1.0,-0.502381549,-4.590571278999999e-16,0.0,0.0,-2.203129911e-09
81,2.59220063773778e-08,-15.0,-15.0,-1.411442665e-09,1.549589899e-16,-5.696209679,9.172405327e-11,1.0,1.0,1.204652705e-09,1.0,-0.4990218143,-1.0160032119999999e-16,0.0,0.0,-1.649512362e-09
82,2.91240587674874e-08,-15.0,-15.0,-1.245621731e-09,1.5904532679999998e-16,-5.656462674,8.752313574e-11,1.0,1.0,1.06071396e-09,1.0,-0.4956015769,-9.646638714e-17,0.0,0.0,-1.467781718e-09
83,3.36069321136409e-08,-15.0,-15.0,-1.085110589e-09,1.6405242349999998e-16,-5.607754804,9.37103097e-11,1.0,1.0,9.040354946e-10,1.0,-0.4914859993,-1.0513316129999999e-16,0.0,0.0,-1.287814036e-09
84,4.07795294674865e-08,-15.0,-15.0,-9.104446002e-10,1.7081874839999998e-16,-5.541926103,1.051218706e-10,1.0,1.0,7.242507395e-10,1.0,-0.4859028095,-1.5239208429999998e-16,0.0,0.0,-1.089098549e-09
85,5.36902047044086e-08,-15.0,-15.0,-7.126011267e-10,1.8043787019999997e-16,-5.448329443,1.134923512e-10,1.0,1.0,5.223312053e-10,1.0,-0.4777823826,-4.808342496999999e-16,0.0,0.0,-8.591668129e-10
86,7.95115551782528e-08,-15.0,-15.0,-4.973538565e-10,1.9403097189999998e-16,-5.316038433,1.061397565e-10,1.0,1.0,3.216106096e-10,1.0,-0.4657698377,-5.153043330999999e-16,0.0,0.0,-6.044268911e-10
87,1.31154256125941e-07,-15.0,-15.0,-2.973456774e-10,2.104582891e-16,-5.156121745,7.446044869e-11,1.0,1.0,1.726147582e-10,1.0,-0.4500521096,-1.232778733e-18,0.0,0.0,-3.63936474e-10
88,2.2479402975396e-07,-15.0,-15.0,-1.579915503e-10,2.263136287e-16,-5.001724886,4.037319725e-11,1.0,1.0,9.125818572e-11,1.0,-0.4333165242,-1.3078189869999999e-18,0.0,0.0,-1.947481233e-10
89,3.18433803381979e-07,-15.0,-15.0,-8.695776629e-11,2.3486360189999997e-16,-4.91844262,1.52737922e-11,1.0,1.0,6.404522696e-11,1.0,-0.4229365561,-2.913514023e-15,0.0,0.0,-1.076569701e-10
90,4.23953645295497e-07,-15.0,-15.0,-6.07809924e-11,2.415649302e-16,-4.853158485,9.077721744e-12,1.0,1.0,4.808983905e-11,1.0,-0.4150214539,-8.458661173999999e-16,0.0,0.0,-7.590666609e-11
91,5.35328728574893e-07,-15.0,-15.0,-4.54442989e-11,2.468316841e-16,-4.801843161,5.697585646e-12,1.0,1.0,3.824703235e-11,1.0,-0.4085851824,-2.6072823719999996e-16,0.0,0.0,-5.729977512e-11
92,7.03918786436681e-07,-15.0,-15.0,-3.524708494e-11,2.530375411e-16,-4.741372206,5.180783472e-12,1.0,1.0,2.907112873e-11,1.0,-0.4010875888,-1.034333889e-15,0.0,0.0,-4.506343308e-11
93,8.54835183652867e-07,-15.0,-15.0,-2.668184084e-11,2.57215561e-16,-4.700654583,2.872705778e-12,1.0,1.0,2.417664377e-11,1.0,-0.3956171328,-1.209083468e-16,0.0,0.0,-3.462562959e-11
94,1.02876464760212e-06,-15.0,-15.0,-2.178182695e-11,2.6114403049999996e-16,-4.662366227,2.262510565e-12,1.0,1.0,2.029841751e-11,1.0,-0.3904972804,-1.0592591189999999e-16,0.0,0.0,-2.870102378e-11
95,1.27226589713108e-06,-15.0,-15.0,-1.778675967e-11,2.6564541129999995e-16,-4.618490821,2.117191511e-12,1.0,1.0,1.661666637e-11,1.0,-0.3846444773,-3.040691858e-16,0.0,0.0,-2.389300349e-11
96,1.46706689675424e-06,-15.0,-15.0,-1.435220671e-11,2.6853489739999995e-16,-4.590323075,1.175571676e-12,1.0,1.0,1.46398323e-11,1.0,-0.3806222822,-2.872887287e-17,0.0,0.0,-1.969818725e-11
97,1.54560156910718e-06,-15.0,-15.0,-1.258182941e-11,2.6954905679999997e-16,-4.580435878,3.882209058e-13,1.0,1.0,1.402147854e-11,1.0,-0.3791377473,-1.987177883e-18,0.0,0.0,-1.751723467e-11
98,1.5742994694272e-06,-15.0,-15.0,-1.201647491e-11,2.6990189049999997e-16,-4.576995959,1.320894896e-13,1.0,1.0,1.380642456e-11,1.0,-0.3786148695,-4.1782678030000003e-19,0.0,0.0,-1.679675229e-11
99,1.59104820641017e-06,-15.0,-15.0,-1.182276743e-11,2.701042088e-16,-4.575023445,7.486852006e-14,1.0,1.0,1.367331042e-11,1.0,-0.3783146807,-2.093632667e-18,0.0,0.0,-1.652562897e-11
100,1.60812376892144e-06,-15.0,-15.0,-1.16961569e-11,2.703082792e-16,-4.573033846,7.479108215e-14,1.0,1.0,1.355555147e-11,1.0,-0.3780137212,-4.472035762e-19,0.0,0.0,-1.637929386e-11
101,1.61395367725978e-06,-15.0,-15.0,-1.163260228e-11,2.7037726439999996e-16,-4.572361283,2.5073284860000003e-14,1.0,1.0,1.342173082e-11,1.0,-0.377910707,-2.66857141e-18,0.0,0.0,-1.610425845e-11
102,1.61927058013374e-06,-15.0,-15.0,-1.159660369e-11,2.7043995239999997e-16,-4.571750093,2.2704358950000003e-14,1.0,1.0,1.336941035e-11,1.0,-0.377817063,-3.232273826e-18,0.0,0.0,-1.603348048e-11
103,1.62220830357324e-06,-15.0,-15.0,-1.162087952e-11,2.704744806e-16,-4.571413466,1.241622387e-14,1.0,1.0,1.32989345e-11,1.0,-0.3777654202,-1.268797384e-18,0.0,0.0,-1.588125745e-11
104,1.62404356808172e-06,-15.0,-15.0,-1.167751781e-11,2.7049601349999996e-16,-4.571203536,7.681119579e-15,1.0,1.0,1.33109077e-11,1.0,-0.3777335705,6.17446597e-20,0.0,0.0,-1.580592681e-11
105,1.62553000693439e-06,-15.0,-15.0,-1.171085664e-11,2.705134343e-16,-4.571033698,6.1829382120000004e-15,1.0,1.0,1.328129563e-11,1.0,-0.3777078598,-5.004355383e-21,0.0,0.0,-1.572533116e-11
106,1.62764001774796e-06,-15.0,-15.0,-1.162467074e-11,2.705381393e-16,-4.57079282,8.818052643e-15,1.0,1.0,1.328778747e-11,1.0,-0.377671227,-1.924499808e-19,0.0,0.0,-1.580759175e-11
107,1.63039171578189e-06,-15.0,-15.0,-1.15682244e-11,2.705703137e-16,-4.570479123,1.1509351540000001e-14,1.0,1.0,1.324886699e-11,1.0,-0.3776232517,-9.761940287000001e-19,0.0,0.0,-1.580921476e-11
108,1.63230708699302e-06,-15.0,-15.0,-1.160979479e-11,2.705926726e-16,-4.570261138,7.945252946e-15,1.0,1.0,1.325541369e-11,1.0,-0.3775902217,-6.551796755000001e-20,0.0,0.0,-1.574665733e-11
109,1.63386378833042e-06,-15.0,-15.0,-1.16401146e-11,2.706108236e-16,-4.570084181,6.418580855e-15,1.0,1.0,1.323035913e-11,1.0,-0.3775634831,-1.230831435e-20,0.0,0.0,-1.567309434e-11
110,1.63587248070708e-06,-15.0,-15.0,-1.157412859e-11,2.706342214e-16,-4.569856051,8.306204205e-15,1.0,1.0,1.323221841e-11,1.0,-0.3775288995,-8.930975332000001e-20,0.0,0.0,-1.572928706e-11
111,1.63858729796097e-06,-15.0,-15.0,-1.150910597e-11,2.7066580349999996e-16,-4.569548147,1.1242109090000002e-14,1.0,1.0,1.326688009e-11,1.0,-0.3774824329,1.154954222e-18,0.0,0.0,-1.581070031e-11
112,1.64134173006368e-06,-15.0,-15.0,-1.149053279e-11,2.706977928e-16,-4.569236245,1.1372093390000002e-14,1.0,1.0,1.317438594e-11,1.0,-0.3774348726,-9.728460810000001e-19,0.0,0.0,-1.571641725e-11
113,1.64411555134151e-06,-15.0,-15.0,-1.146995734e-11,2.7072995259999997e-16,-4.568922695,1.1417411370000001e-14,1.0,1.0,1.315565007e-11,1.0,-0.3773870752,-9.34238923e-19,0.0,0.0,-1.569530788e-11
114,1.6457799438282e-06,-15.0,-15.0,-1.154141244e-11,2.7074921829999997e-16,-4.568734873,6.7767169340000004e-15,1.0,1.0,1.315678371e-11,1.0,-0.3773587668,-1.1215289300000001e-20,0.0,0.0,-1.559648812e-11
115,1.6465072818526e-06,-15.0,-15.0,-1.179545488e-11,2.7075762939999996e-16,-4.568652926,2.884287935e-15,1.0,1.0,1.303904369e-11,1.0,-0.3773464771,8.173783288e-20,0.0,0.0,-1.511078362e-11
